q_id,query_clean
5409,могу ли расплачиваться картой
5410,возможно ли выпустить карту для использования за границей также оплаты через онлайн сервисы
5411,кредитная карта альфа банк действует юар
5412,можно ли пользоваться виртуальной кредитной картой
5413,беларусами могу ли расплачиваться своей картой на которой написано мир
5414,visa останется
5415,могу ли оплачивать картой
5416,карта альфа банк беларуси
5417,visa mastercard можно оформить
5418,есть ли возможность открыть дебетовую карту unionpay для расчетов китае
5419,могу ли оплачивать нынешней онлайн картой
5420,минске если оплачивать картой своей альфа банка на ней мир написано то по какому тарифу считается есть ли доп комиссия
5421,еду заграницу будет ли работать там моя карта
5422,грузии армении смогу расплачиваться картой альфа банка
5423,могу ли где то снять деньги казахстане дебетовой карты мир
5424,индии работает карта cardlist
5425,есть ли возможность через карту оплатить покупку app store
5426,обновил ваше приложение но теперь лимит <anon num>
5427,на детской карте поставить запрет на любые переводы
5428,можно ли установить бесплатное снятия наличных
5429,запрет операций по карте
5430,пытаюсь перевести выходит надпись что установлен лимит <anon num> руб ограничение будет снято через <anon num> часа что делать
5431,могу ли как оо поставит запрет на снятия этой подписки или только перевыпуск карты
5432,вошла сейчас мака та же истрия установлен лимит
5433,просьба снять ограничения на лимиты не понимаю что происходит сегодня каждый раз при входе приходится вводить номер карты устранились почему то ограничения на переводы
5434,как убрать лимиты на <anon num> <anon num>
5435,как поставить запрет на снятие
5436,установите мне лимит на <anon num> меньше
5437,хочу поставить ограничения на списание денег
5438,почему мне установили лимит <anon num> день
5439,как убрать ограничение
5440,хочу вывести свои деньги накопительного счёта появляется предупреждение лимиты на переводы платежи снижены до <anon num> <anon num> снимем все ограничения через <anon num> часа как отменить это ограничение требую свои деньги
5441,вроде не ставил лимиты
5442,установите
5443,как убрать ограничения на покупки интернете
5444,привязать карту для получения средств платформы youdo мне отказали поддержка сказала что это ограничения на карте можно узнать откуда они как их снять
5445,ограничить снятие наличных переводы
5446,давайте вы мне поставите лимит контроль на неё
5447,запрет на операции интернете
5448,лимит на траты
5449,каких лимитов на карте не установлено но платится все равно не могу
5450,поставьте ограничение по карте чтобы могла только пополнять счет
5451,нельзя снять деньги которые мне предоставил банк сделайте доступной мне эту функцию
5452,сегодня установила приложение филиале банка как мне снять лимиты
5453,как установить лимит на снятие оплату карты
5454,как поставить лимит на переводы
5455,вайлдбериз отвязал мою карту от личного кабинета по причине что карта не действительна не может совершать покупки есть ли какие то ограничения по карте
5456,как поставить лимит на покупки магазине
5457,убрать лимиты без пластика
5458,как понимаю ввели ограничения на переводы снятия наличных чтобы заблокировать мошеннические операции мне необходимо перевести крупную сумму мужу как это сделать
5459,запрет на покупки интернете
5460,павел очень вам помочь сейчас сожалению не могу изменить ограничения так как вы сегодня зарегистрировались <anon num> <anon num> <anon num> <anon num> <anon num> <anon num> ограничение снимем через <anon num> часа вы сможете совершить перевод
5461,требую снять ограничение <anon num> на переводы
5462,как снять ограничения
5463,как лимит на оплату сделать больше оплачиваю приложении не дает сумма <anon num>
5464,не оплачивает карта магазине не даёт внести пишит про какой то лимит никакой лимит не устанавляивала проверьте
5465,как отключить постоянное ограничение на операции <anon num> тыс вы просто уничтожаете желание пользоваться вашей картой
5466,просьба снять ограничения на лимиты не понимаю что происходит сегодня каждый раз при входе приходится вводить номер карты устранились почему то ограничения на переводы
5467,что нужно сделать чтобы лимитов вне было больше
5468,что значит действуют ограничения приложении он лайн банк
5469,могу ли как то убрать лимит <anon num> пройти какую нибудь верефикацию
5470,хочу открыть вклад но карта не активна после смены пин кода когда будет работать
5471,как поменять пин код на карте
5472,как узнать пороль от карты
5473,как менять пин код
5474,забыла пинкод что делать этой ситуации
5475,где посмотреть пин код
5476,как узнать код от карты
5477,как снять код ограничения
5478,как установить пин код на карте
5479,как узнать свой пин код
5480,сменить пинкод карты
5481,что делать если забыл номер карты
5482,пытаюсь снять деньги пишет не верный пин
5483,на пополнение наложено ограничение случайно не тот пинкод вводил
5484,могу поменять код от карты
5485,за помощь получилось через сайт браузере установить пин код
5486,как поменять пинкод на карте
5487,как настроить пин код на карту
5488,забыла пин код для снятия наличных
5489,забыл пинкод на карте
5490,как поменять пин код на карте
5491,мне надо пароль поставить чтобы деньги снимать
5492,забыла пин код для оплаты
5493,как узнать свой пин код если забыл
5494,как узнать свой пин код от карты
5495,благодарю как узнать этот код допустим прихожу бутик борк хочу оплатить покупку меня карты трёх банков конечно хочу получить кешбек как мне них узнать какой них код чтоб понять какой картой оплатить
5496,установить пин код
5497,установить пинкод для карты
5498,как поменять пин код если забыл
5499,как узнать пароль который был при первой регистрации карты
5500,если забыл пин код карты что делать
5501,как установить поменять пин код на карте
5502,почему не могу поменять пин код
5503,сменила пин код оплата все равно не проходит по терминалу
5504,хочу поменять пин код
5505,забыл пинкод
5506,изменить пин код
5507,не помню пин код как можно узнать его или поменять
5508,смена пинкода
5509,как создать конверт отсложениями банке
5510,пароль от карты забыл
5511,как установить пин код на карту
5512,забыла пинкод
5513,пин код карты
5514,нет выплаты за трату денег
5515,где посмотреть расходы за <anon num> конец года полностью <anon num>
5516,уточнить при накопительной счёте какие траты учитывает покупки или переводы по картам только альфа банка
5517,где посмотреть расходы
5518,потратила очень много времени
5519,какова сумма покупки должна быть какие покупки учитываются
5520,что означает прочие расходы истории платежей
5521,аналитика расходов не отображает все расходы чем может быть проблема
5522,напишите мне сколько было потрачено из основной сомы долга на покупки
5523,как посмотреть расходы
5524,на моем альфа остатке было <anon num> для этого потратила <anon num> или <anon num> тысяч сегодня снова вернулось <anon num> непонятно сколько начислили за месяц объясните почему все меняется
5525,меня же августе были траты больше <anon num>
5526,эта операция уже пропала расходов
5527,где посмотреть возвраты
5528,меня явно траты больше <anon num>
5529,где посмотреть эту иконку
5530,почему пишет <anon num> тысячи расходов
5531,как мне увидеть аналитику за <anon num> год
5532,доходы банка
5533,хотя потратила много
5534,сколько минимальная покупка
5535,предоставить детализацию расходов остаточных средств на балансе за отчетный период <anon num> августа по <anon num> серебряный
5536,эту сумму перерасхода ведь нужно оплатить до <anon num> до <anon num> сентября верно меня вообще должно быть без никаких расходов все ноль
5537,что конкретно вы хотите увидеть кредиьном отчете
5538,траты за год
5539,где можно увидеть возвраты
5540,если траты больше <anon num>
5541,какие еще документы нужны чтобы показать что мои расходы увеличились
5542,как посмотреть статистику расходов
5543,как узнать сколько потратила по карте общую сумму за год
5544,нет там аналитики
5545,что такое расходы по счету
5546,мои расходы увеличились
5547,за август сумма расходов по карте превысила <anon num>
5548,узнать расходы за август
5549,итоге <anon num> потратили чтобы разделить счета
5550,потратила <anon num>
5551,там <anon num> тысяч потратила
5552,тратить нужно сколько то для максимальной ставки
5553,потратила карты более <anon num> рублей когда ожидать поступление
5554,кол во платежей указано порядка <anon num> объясните
5555,нет несколько лет живу не рф меня нет рублёвых расходов
5556,согласно выписки потратили около <anon num> тысяч на карте <anon num> рублей где еще <anon num> тысячи
5557,нет доходов что необходимо предоставить
5558,готова ли карта
5559,если оплата произойдет завтра <anon num> по мск через сколько будет готова справка
5560,статус готовности кредитной карты
5561,куда прийдет карта завтра
5562,как получить заказанную дебитоаую карту
5563,могу ли получить карту самостоятельно
5564,статус карты
5565,уже не офисе
5566,когда будет готова кредитная карта
5567,где найти кредитную карту приложение
5568,заказала карту она до сих пор не пришла
5569,заказал карту
5570,через бухгалтерию организации оформляли зарплатную карту узнать статус готова ли она
5571,заказывал перевыпуск карты ее ещё можно забрать
5572,получил сегодня карту
5573,как получить карту
5574,статус моей кредитной карты
5575,когда мне поступит деньги за выпуск карты
5576,каком отделении банка забирать карту
5577,карта должна была придти сегодня
5578,как получить физическую карту
5579,так писали ранее что готова будет не позднее <anon num> августа
5580,придет смс что карта закрыта
5581,оформлял работадатель как узнать через сколько будет готова карта
5582,хочу узнать когда будет готова карта заявление на перевыпуск подал <anon num> сентября
5583,когда придет моя карта
5584,где мне посмотреть статус кредитной карты
5585,мне пришло уведомление том что моя карта готова но не заказывала карту
5586,можно получить сегодня кредитную карту
5587,когда придёт карта
5588,сама забрать карту из отделения банка
5589,как можно получить карту
5590,хотелось забрать карту отделение банка
5591,получу ли кредитную карту сегодня
5592,любом отделении карты выпускают как быстро день обращения
5593,где забрать карту
5594,не заказывала зарплатную карту пришло уведомление что она готова как это могло произойти
5595,почему на мне оформлена кредитная карта
5596,через сколько дебетовая карта именем фамилией будет перевыпущена
5597,заказала кредитную карту она ожидает меня отделении банка адрес
5598,готова ли моя пластиковая карта для получения
5599,когда уже карта будет готова сколько можно ждать
5600,когда будет готова карта
5601,каком офисе моя карта
5602,храниться ли ещё платежный стикер
5603,хочу заказать стикер на телефон
5604,стикер для детской карты
5605,закрыть стикер
5606,при оформление карты дебетовой стикера ней не было указано что это платно почему сейчас на счете <anon num> за какое то обслуживание
5607,можно заблокировать мне карту стикер
5608,хочу отказаться от стикеров для детей вернуть комиссию которой не знала при оформлении оформить обычные банковские карты без комиссии для детей как это сделать
5609,за обслуживания стикера нужно каждый месяц платить
5610,можно ли детскому стикеру выпустить обычную карту
5611,заказать стикер жемчужинкой
5612,отключить стикер вернуть деньги
5613,установлю приложение сама закажу стикер
5614,как заказать стикер
5615,сколько стоит стикер мишкой
5616,заказывала стикер на телефон
5617,да нам нужна новая карта не стикер можно ли выбрать дизайн
5618,как поменять стик он испорчен
5619,хочу отменить мини стикер
5620,что такое стикер
5621,так мне мой прошлый стикер закрыли или нет
5622,сколько дней выпускается стикер
5623,как где могу получить стикер
5624,как заказать на телефон магнит карту
5625,сотрудник не уведомил комиссии за платежный стикер
5626,стикер
5627,ошибка при перевыпуске стикера
5628,отменить доставку стикера
5629,на счете нет значка стикера но точно знаю что был что это значило
5630,отмена ниверстиции
5631,стикер платный
5632,рекомендовала мужу карту альфа стикер
5633,где получить стикер который ранее заказан
5634,стикер
5635,хочу закрыть платежный стикер <anon num>
5636,когда нужно производить оплату за обслуживание стикера
5637,замена стикера
5638,когда будет готов стикер
5639,закрыть стикер вернуть за него комиссию
5640,приобрела ваш стикер меньше дня прошло момента того как его получила мне стали приходить уведомления минусе на карте зашла посмотреть пытаются снять за обслуживание каждый раз разная сумма что этим делать
5641,сколько стоит обслуживание стикера
5642,сегодня заказал стикер
5643,отменить стикер альфа смарт
5644,как закрыть платежный стикер карту
5645,по стикеру тоже будет повышенный кэшбек
5646,как узнать сколько осталось ждать карту до получения
5647,могу воспользоваться кредитной картой до того как заберу ее из офиса
5648,не российской федерации может ли мой папа забрать карту
5649,от дня назад обратился банк просьбой выпустить новую карту взамен утерянной до сих пор нет информации течение какого срока изготавливается карта поступает отделение на выдачу
5650,как сохранить ее файлы
5651,если живу лнр там нет офиса банка забрать карту смогу донецком офисе но вопрос сколько она сможет там находиться могу ли пользоваться онлайн не имея на руках карты
5652,карта появится приложении только после того как ее заберу из банка
5653,до сколько до какого числа будет происходить акция счастливые часы именно дебетовая карта <anon num>
5654,нахожусь отделении банка ожидаю уже около <anon num> минут очень долго
5655,сколько карта хранится отделении
5656,возможно ли получить карту казани период <anon num> сентября до <anon num> сентября
5657,привезите карту кредитную на адрес москва ул велозаводская <anon num> <anon num> кв <anon num> после <anon num> <anon num>
5658,сколько может лежать стикер отделение банка
5659,до какого срока моя карта
5660,сколько времени карта хранится отделении
5661,течении какого времени нужно предоставить
5662,до какого срока годна моя кредитка
5663,до какого времени можно забрать карту
5664,течении какого времени делается кредитная карта
5665,сколько по времени готовится карта можно уже сегодня забрать
5666,<anon num> го числа должна была забрать дебетовую карту но не смогла
5667,погасим её до конца дня до конца рабочего дня во сколько он заканчивается или до конца банковского дня тоже интересует время
5668,если буду москве <anon num> числа смогу карту забрать
5669,обязана ждать очередь если пришла за картой которая выпущена
5670,хорошо что сумма меня хранится менее <anon num> <anon num> <anon num> всего доброго
5671,мне сказали что без пластика можно хранить на карте только до <anon num> тыс руб
5672,сейчас была банке мне сказали что сразу получить карту не могу только после заказа зачем пишите что могу получить ее сразу
5673,через какое время после получения карты мне начислят <anon num> рублей они ведь начисляются
5674,статус карты скоро доставим отделении ждать измены статуса или могу забрать отделении
5675,банковский день до скольки
5676,карты давно вышел срок службы карта уничтожена
5677,по хорошему мне нужно бессрочно но если такого возможности нету хотя до конца этого года мне надо
5678,по поводу бонуса
5679,вы обещали <anon num> кэшбэк
5680,поодолжение про кешбэк
5681,самом кэшбэке
5682,хочу уточнить по начислению кэшбэка
5683,начисление кэшбека
5684,где кэшбек
5685,каким образом решился сой вопрос по кэшбэку ранее писала здесь чат
5686,кэшбэк
5687,кажбек
5688,<anon num> кешбек на сентябрь альфа банке
5689,кэшбек исключения ммс
5690,кэшбек за июль
5691,кэшбек
5692,на авиабилеты какой кешбек
5693,кешбек
5694,меня вопрос по начисленному кэшбэку августе общая сумма за месяц
5695,кэшбэк на сентябрь
5696,св
5697,кэшбэк одинаковый
5698,уточните про кэшбэк
5699,кешбэк красота
5700,вопрос про кэшбек
5701,хочу кешбек <anon num>
5702,кэшбы
5703,хотел уточнить по поводу бонуса
5704,кэшбэк <anon num>
5705,кешбек
5706,накопление
5707,меня на втб <anon num> кэшек
5708,кешбек на продукты
5709,имею виду получение кэшбэка
5710,<anon num> кэшбек
5711,вопрос по кэшбеуу
5712,кешбэки
5713,вопрос начислении кэшбэка
5714,по кэшбэку
5715,cash in
5716,авито кешбек
5717,суперкэшбек
5718,суперкешбек
5719,нет вопрос про кешбэк
5720,информация кэшбэке
5721,про супер кешбэк говорю
5722,если расплатится картой кредитной магните за продукты спишут ли комиссию
5723,можно ли оплачивать онлайн покупки
5724,если оплачу например заказ валбериса это будет учитываться как покупка по карте чтобы выполнить условия
5725,то есть <anon num> процент на все меня уже не будет действовать даже если рассчитываюсь супермаркетах
5726,могу ли оплачивать карты онлайн коммунальные услуги но при этом чтоб действовал льготный период
5727,альфа онли если расплачиваться за такси кредитной картой альфа банка компенсация будет
5728,будет ли действовать беспроцентный период на оплату товаров интернете
5729,на оплату тура действует льготный период
5730,снимется ли комиссия при оплате жку кредитной картой
5731,как можно пользоваться кредиткой онлайн
5732,могу кредитной карты оплатить страховку альфа страхование это будет входить беспроцентный период
5733,чтобы открыть беспроцентный период мне нужно сделать покупку верно когда буду делать эту первую покупку будут ли проценты на неё
5734,что входит льготный период по кредитной карте
5735,можно ли пользовать кредиткой онлайн
5736,ну эта операция не под какие не попадает понятно что льготный период начался думала этой картой можно только прикладывать оплачивать покупки что не начислялись не какие льготный период
5737,ну как моей супруге без проблем отправили платежные поручения на почту за тот же период
5738,он лайн покупка по кредитной карте будет без комиссии
5739,если совершу покупку данной карты как будет рассчитываться платеж
5740,как оплатить льготный период
5741,могу оплачивать кредитки покупки на маркетплейсе wb
5742,то есть если пополню один из них любой то на нем будет <anon num>
5743,если привязала карту на вб оплчиваю там покупки это беспроцентный период по кредиьке
5744,можно ли оплачивать кредитной картой магазинах
5745,оплата коммунальных услуг беспроцентные период
5746,какой беспроцентный период на оплату покупок на маркетплейсах
5747,можно ли погашать сплит кредитной картой
5748,если сейчас внесу всю сумму через неделю рассчитаюсь магазине какой будет льготный период
5749,есть ли льготный период при оплате сбп
5750,если оплата кредитки идет как онлайн оплата допустим курсов тогда есть комиссия какая нибудь
5751,<anon num> сентября входит период оплаты
5752,сюда входит ежегодный платеж за снт
5753,если оплачу кредиткой товар интернете введя номер карты остальные данные то меня не будет процентов период льготный
5754,можно ли оплачивать кредиткой без пластика
5755,правильно поняла что кредитной карты <anon num> могу оплатить жкх магазины без комиссии пользоваться без процентов на какой срок
5756,можно ли кредитной картой оплатить налоги распространяется ли на это льготный период
5757,если оплачу онлайн например заказ валбериса это учтется
5758,если оплачу кредиткой товар интернете введя номер карты остальные данные
5759,внестили долг как праграмой кредитная карате не показивають
5760,расскажите про <anon num> дней без процентов на погашение кредиток
5761,какой будет порядок закрытия льготных периодов по моей карте что поступившие на счет деньги закрывают сначала что потом какой последовательности
5762,сколько из суммы идет на погашение
5763,как понимать от <anon num> <anon num> банк наугад решает по какому проценту считать
5764,условия погашения долга
5765,истории отражается только оплата процентов основной долг вообще не закрывается
5766,платеж по кредитке до <anon num> сентября пойдет на погашение процентов
5767,оплатила <anon num> на погашение по прислала на карту это зачтётся как погашение просрочки
5768,порядок погашения по кредитке
5769,хочу выплачиыать кредитку фиксированным месячным платежом как это сделать
5770,при внесении денег на кредитную карту могу ли снижать её лимит
5771,денежные средства на этот счёт поступили как их зачесть счёт погашения долга по кредитной карте
5772,если внесу <anon num> на кредитную карту сколько будет удержано сколько останется на карте
5773,сколько из этих <anon num> тысяч будет идти на погашение процентов сколько на саму сумму кредита
5774,варианты погашения
5775,по персональному предложению идет погашение или общее
5776,так получается могу просто положить на свой счёт деньги они автоматически пойдут на погашение
5777,эти деньги идут на погашение
5778,оплатила долг по кредитной карте согласно индивидуальному предложению что часть долга оплачивается остальная списывается все прошло несколько дней все так висит
5779,закинул деньги на погашение долга но увидел только <anon num> рубля
5780,меня не устраивает то что проценты большие списывают основной долг не гасится
5781,как гасить основной долг
5782,внесла деньги доя погашение кредитки как погасить долг
5783,как мне вносить деньги по акции по списанию части долга
5784,июля месяца вношу деньги на карту не снимаю сумма погашения не уменьшается только увеличивается почему
5785,хочу чтобы все свободные средства списались счёт погашения платежа
5786,вообщем как понимаю все те же самые условия что при обычных переводах
5787,как погашается кредитная карта при рефинансировании
5788,внес часть почему основной долг не уменьшился
5789,меня сейчас основной долг примерно <anon num> если внесу <anon num> <anon num> су
5790,при внесение денежный средств на карту просроченного платежа карта уйдет закрытие или возможно будет пользоваться лимитом
5791,же закинул сумму на погашение долга
5792,взять отсрочку на месяц от ипотеки
5793,не могу внести вовремя платеж задержка зарплаты обещают дать зарплату течении <anon num> дней что делать
5794,можно отсрочить минимальный платеж на неделю
5795,так не собираюсь ежем платежам возвращаться
5796,сложилась очень сложная ситуация сейчас сильно болею могу не успеть до <anon num> сентября внести сумму по кредитке можно ли перенести платеж на неделю
5797,продлите мне платеж до <anon num> сентября мне придет зп заплачу сейчас меня нет денег
5798,сегодня не успела внести платеж
5799,не успел внести платежи по кредитам задолженность погашу сегодня
5800,благодарю сентябре ещё планирую совершить оплату тоже туда же на большую сумму
5801,связи финансовыми трудностями
5802,меня нет возможности сейчас оплатить кредиты так как временно снизился доход семьи большие деньги ушли на операцию лечение даже влезли долги всех друзей может возможно как то взять отсрочку на несколько месяцев или кредитные каникулы
5803,отсрочка платежа
5804,связи тем что безработная уже три месяца меня нет возможности закрыть льготный период нахожусь поиске работы можно ли что то сделать
5805,нет как приеду если нужное возьму вы мне меня есть какие то платёжи для оплаты на свои на кредита
5806,что делать если не могу погасить задолженность
5807,меня сложная жизненная ситуация
5808,нет как приеду если нужное возьму вы мне меня есть какие то платёжи для оплаты на свои на кредита
5809,могу завтра внести часть оплаты
5810,не могу предположить весь долг ближайшее время точно не смогу закрыть но буду искать возможности
5811,можно отсрочить оплату по кредитке до <anon num> сентября
5812,можно ли пропустить обязательный платеж
5813,как написать заявление чате на возможность погашения уменьшение платежа по кредиту
5814,как получить отсрочку до <anon num> месяцев
5815,на данный момент плачу <anon num> <anon num> <anon num> рублей месяц за автомобиль можно ли как то уменьшить ежемесячный платёж может быть программы есть какие нибудь
5816,возможно ли гасить долг частями так как нахожусь декрете
5817,не получается внести ежемесячный платеж связи тем что трудное финансовое положение что делать данной ситуации
5818,хочу уменьшить сумму процентов по кредитной карте уменьшить ежемесячный платеж как мне это сделать как внести сумму конкретно не за проценты за тело кредита
5819,не успела внести
5820,не могу воспользоваться услугой пропустить платеж
5821,не могу оплачивать долга
5822,что делать если нет возможности платить автокредит
5823,сначала вернуть выплаты
5824,не говорила что отказываюсь платить найду средства оплачу
5825,если оплатить кредит не вовремя
5826,можно отсрочить день погашения ежемесячной суммы кредита🥺
5827,если не могу оплатить полностью долг
5828,завтра могу заплатить
5829,пропуск платежа
5830,по моей карте не возможно пропустить платеж
5831,хочу получить отсрочку оплаты задолженности
5832,как получить отсрочку на <anon num> месяцев
5833,сейчас армии не всегда могу вовремя погасить задолженность
5834,можно ли уменьшить ежемесячный платеж по кредитной карте
5835,не получается пропустить платеж
5836,при выборе суммы <anon num> <anon num> мне выходит переплата <anon num> тысяч почему так
5837,мне нужны мои средства оставшиеся кредитки
5838,можете кредитной карты собственные средства перевести на обычный счет
5839,перевести собственные деньги
5840,на кредитном счету который был закрыт были средства сверх лимита
5841,как мне вывести <anon num> руб карту закрыла при обращении
5842,изначально было рассчитано что переплата месяц около <anon num> <anon num>
5843,арест оплатила другого банка погасила полностью как убрать арест карты вашего банка вернуть переплату
5844,как мне вывести свои деньги кредитной карты случайно перевела <anon num> <anon num> на кредитную карту вместо дебетовой
5845,хочу закрыть кредитную карту остаток перевести на дебетовую карту
5846,как вывести лишние деньги кредитной карты
5847,закройте счет переведите остаток средств на счет сбербанке бик <anon num>
5848,спишите кредитной карты основной долг
5849,как убрать лишние <anon num> рубля карты рассрочки
5850,банк получил денежные средства после закрытия задолженности сумма около <anon num> тыс руб как вернуть излишне перечисленные средства
5851,отправьте мне переплату карты кредитной на дебетовую
5852,закрыть карту но приложении меня не получается это сделать система пишет что на счете имеются собственные средства как мне закрыть карту что сделать поэтапно
5853,как вывести лишние деньги карты ее закрываю
