q_id,query_clean
5952,меня сейчас нет просрочки?
5953,",почему так много денег капает за то что просрочил выплату долга?"
5954,Почему не заплатиласб просрочка?
5955,"закрыла всю просроченную задолженность до сейчас закрыла долг по текущей задолженности могу ли оформить ""пропустить"" платеж по одной из кредитных карт?"
5956,Почему написано что меня сегодня оплата просрочка
5957,тогда будет начисляться неустойка ежедневно?
5958,"уже какой раз замечаю, что оставляю на карте нужную сумму все равно мне начисляют просроченность"
5959,почему отображается просрочка если все оплатил
5960,Лимит говорите может твит разблокирован течение дней считая от даты просрочки? Просрочки нет вы можете понять?
5961,Если обязательный платёж не успел сделать какие последствия
5962,Так спишите сразу просрочку
5963,"Если заплачу процентов просроченной задолженности, то по предложению меня кредит оставшейся суммы закрывается самостоятельно?"
5964,"Есть просроченная задолженность, но по ней уже была снята социально допустимая сумма, дальнейшем сняли все денежные средства под ноль"
5965,"любом случае смогу оплатить только конце недели. оплачу всю комиссию штрафы, которые будут начислены здесь личном кабинете."
5966,можете посмотреть деньги поступили тысячи за просрочку
5967,Почему не уходить просроченный платеж если уже положила деньги?
5968,где можно распечатать график платежей по моему существующему кредиту
5969,мне нужно направить требование возврата меня график платежей по автокредиту связи тем что внес долг по просрочке своевременно но деньги поступили банк чуть позже
5970,Оплатила сейчас тысяч. Можно ли как то выйти на приемлемый график платежей?
5971,Вы отказываете выдачи кредитного договора графиком платежей?
5972,не могу посмотреть сколько осталось платежей по рассрочкам веб версии
5973,Обновленный график платежей
5974,График платежа рассрочки
5975,График платежей по «деньги рассрочку»
5976,Где график по кредитка посмотреть
5977,Как могу получить список платежей по названию котрагента?
5978,Покажи график платежей по рассрочке
5979,Как можно вернуть график платежей продолжать оплачивать кредиты
5980,"Как посмотреть ,график платежа"
5981,График по рассрочке
5982,Брала рассрочку на где посмотреть график платежей
5983,График платежей сумма по кредитной карте
5984,Направьте график платежей по счетам
5985,График платежей кредита
5986,Деньги рассрочку график
5987,"Отправьте мне график по ипотеке формате Эксель. Чтобы была видна общая сумма, как итог по графам."
5988,мне нужен график документом на почту)
5989,Предварительно одобрен кредит видео. Где посмотреть график условия
5990,на какой график правильней ориентироваться RUSFARRT RUSFARN?
5991,"смогу только частями оплачивать, чтобы войти график. Всю сумму не могу нигде взять."
5992,Как посмотреть график платежей по кредиту
5993,"взяла рассрочку на мес, не могу найти график платежей! Где его найти"
5994,"описании подарка график суммы были другие, но на том"
5995,Напишите подробно график платежей по рассрочке
5996,График платежей ипотека
5997,Какой график платежей по кредитной карте
5998,Актуальный график платежей
5999,Да именно все их прислать на почту
6000,где договор график платежей по кредиту?
6001,"меня была просрочка, все оплатила. Учточните, вошла график платежей"
6002,График платежей
6003,Где посмотреть гоафик
6004,Посмотреть график платежей для беспроцентного периода
6005,Когда появится график платежей по моей рассрочке?
6006,"Мне пришли документы договор график платежей, но просила документы подтверждающие услугу Кредитные каникулы, график платежей пришел нескорректированный связи кредитными каникулами"
6007,"Отключите услугу по страховке, направьте на почту новый график платежей"
6008,"получила рассрочку, напишите где посмотреть даты платежей?"
6009,Где посмотреть график погашения задолженности по кредитке
6010,Как узнать график платежей по кредитным картам
6011,Не могу найти график платежей
6012,Ставка по моему кредиту
6013,Какой сейчас меня процент по ипотеке
6014,узнать ставку по кредитной карте
6015,"Мне ставку так не поменяли, как понимаю?"
6016,Возможно ли мне по действующему кредиту уменьшить процентную ставку?
6017,Узнать процентную ставку за кредит
6018,Узнать ставку по кредиту
6019,прислать надбавку по кредиту сумме ОСЗ из кред договора
6020,меня есть кредит Альфа-Банке. брал его зимой. Сейчас ставка ЦБ снижается. Есть ли возможность снизить процент по моему кредиту?
6021,Какая меня процентная ставка по кредитной карте
6022,Моя ставка не обновилась
6023,какова процентная ставка по кредиту
6024,Процентная ставка кредитной карты
6025,процентную ставку по автокредиту?
6026,Процент по ипотеке
6027,При оформлении кредита предлагалось погасить задолженность другом банке снизить процентную ставку по кредиту. Какие документы нужно для этого предоставить куда?
6028,Хочу снизить проценты по кредитам. Оформлен зарплатный проект
6029,узнать какой меня процент день по кредитной карте
6030,на какой процент понижается ставка по ипотеке для зарплатных клиентов при оформлении имеет ли значение сумма заработной платы данном случае?
6031,Можно ли както уменьшить процент на рефинансировании
6032,ставка по кредитной карте
6033,Почему со страховкой ставка намного ниже чем без нее по кредиту
6034,Какой мой процент по кредитной карте
6035,хочу уменьшить ставку по кредиту
6036,снижение процентной ставки
6037,Как снизить процент кредитной карты
6038,Мои условия по ипотеке
6039,Какой меня процент по кредитке?
6040,"хотелось уточнить про услугу Выгодная ставка, по кредиту оформленному сегодня"
6041,ставку по одобренному кредиту?
6042,Какой процент моей кредитки
6043,"Списались рублей за Доход виде процентов по коммерческому кредиту, это что?"
6044,какая меня готовая ставка?
6045,Почему такие ставки на кредит наличными?
6046,Какая ставка по ипотеке сейчас меня
6047,Какая меня ставка по кредиту
6048,Какая процентная ставка по моей кредитной карте
6049,Есть ли возможность снизить ставку по действующей ипотеке если после её оформления зарплатная карта стала альфа банка?
6050,"пришло смс, что можно снизить ставку по кредиту, как это сделать?"
6051,"продлила страхование жизни, снизить процентную ставку по ипотеке"
6052,Почему меня такая большая процентная ставка по кредиту???
6053,Почему такой большой остаток по кредиту
6054,Можно узнать ставку по кредитной карте
6055,Почему так много процентов кредите
6056,"Почему такие проценты вас? При минимальном платеже по кредитной карте который рассчитывает банк,я его внашу на счёт деньги все списывают только на проценты. на погашения основного долга ничего не остаётся. других банках не так"
6057,Можно подробнее про дисконт по погашению долга
6058,"Куда списались Почему стоит не погашение кредита, какие-то прочие расходы?"
6059,основного счёта плачу
6060,"Что за операция сегодня ""Предоставление кредита"" информацией ""Детали платежа Несанкционированный перерасход средств по ДКБО"" на сумму рублей, затем операция ""Погашение основного долга"" на ту же сумму? Что должен сделать связи этим?"
6061,погашение долга
6062,Вся сумма процентов которые списались вся сумма основного долга
6063,откуда основной долг из чего он состоит? Должен быть
6064,"Списали деньги другой карты, на погашение альфа банка, написали что сняли по итогу, больше счет не закрыт, долг весит, денег нет, это как понимать"
6065,"Вижу, что меня обязательный платёж состоит из: •Основной долг •Проценты смогу потом снять или перевести"
6066,погашение долга кредитной карты
6067,"меня на одной из карт списывается сумма на погашение процентов, что это значит почему списывается"
6068,"можете подсказать, сейчас оплатила обязательный платеж уплату основного долга мне ничего не поступило, это все забрали качестве процента??"
6069,",можете подсказать, сейчас оплатила обязательный платеж уплату основного долга мне ничего не поступило, это все забрали качестве процента??"
6070,что такое перевод долга по кредитной карте
6071,"почему каждый месяц, списывая платеж, идёт погашение процентов по два раза не каждый месяц погашение основного долга?"
6072,"эта сумма отправлена страховую,остальная сумма погашена.Это называется остаточная сумма основного долга кредита."
6073,"Если сейчас сниму тысяч закину их на кредитку, то эти уйдут счет основного долга"
6074,Сколько погашено основного долга
6075,"Потому что было написано перевела эту сумму на погашение кредита, данный момент пишет"
6076,какой из моих карт происходит списание кредитного долга?
6077,можете списать платье по кредитной карте основного счета?
6078,до какого числа действует скидка на погашение долга кредитной карты
6079,погашение долга
6080,"Если закрою основной долг по кредитной карты,я могу ее пользоваться дальнейшем если буду лично пополнять ,банк не спишет счет основного долга тыс"
6081,"при внесении платежа по кредитной карте какая сумма была списана счёт процентов счёт погашения основного долга Судя по списаниям списываете проценты размере большем, чем начислено"
6082,"Стоит ещё учитывать, что основной долг по кредиту составляло ровно ₽, из них ранее отдал"
6083,Ну там выписке погашение просроченного од. Это долг идет??? Или просто никуда
6084,"уточнить, когда будут списаны зарезервированные средства по оплате основного долга по кредиту?"
6085,"Спишите мне рублей, счет поглощения основного кредита"
6086,"раз пополняю на погашение долга, он исчезнет через время или его не оплатил?"
6087,"при внесении платежа по кредитной карте какая сумма была списана счёт процентов счёт погашения основного долга Судя по списаниям списываете проценты размере большем, чем начислено"
6088,"не проходит оплата мобильной связи не сработали автоплатежи, ни отдельная оплата разделе Платежи мобильная связь"
6089,Автоплатеж по расписанию
6090,Как подключить автоплатеж здесь
6091,Дмитрий вы меня про шаблон услышали? знаю как платить. Мой вопрос про шаблон чтобы только кнопку нажимал не вводил лицевой счет сумму
6092,Как убрать автоплатеж
6093,Отключить авто пополнение
6094,какие автоплатежи на меня подключены?
6095,как удалить автоплатеж
6096,"Не по всем выполненным коммунальным платежам есть кнопка ""Создать шаблон""."
6097,Как настроить автоплатеж на свой счет каждой покупки?
6098,Как отключить автоплатеж
6099,Дай те шаблон заявления на закрытие счета
6100,удалить автопополнение из другого банка
6101,"Почему банк осуществляет автоплатеж, если его не подключала?"
6102,не могу отключить автопополнение
6103,Как можно включить автопереводы
6104,Почему не могу подключить автоплатеж
6105,"меня оплата счета висит, можно узнать, автоплатеж сегодня будет проведен?"
6106,Как отменить автоплатеж
6107,почему не могу оплатить квитанцию из шаблона? называется художка
6108,как могу создать автоплатеж
6109,Нет верного ответа. Настройте автоплатеж процентах от каждой покупки
6110,"сентябре отключился автоплатеж на Росстелеком, сейчас обновил его, как проверить что он будет работать"
6111,какое время происходит автопополнение?
6112,не создавала шаблоны
6113,как добавить автоплатеж?
6114,мне нужно убрать авто платёж от TutorPlace
6115,Как удалить шаблоны на оплату? Штрафы тд
6116,хочу убрать МТС списание мне это не нужно
6117,Не работает не дает создать автопополнение со счета альфа банке
6118,Как настроить АВТОпополнение ОНЛАЙН-ВЕРСИИ банка на брокерском счете?
6119,"Да, все верно. заполнил шаблон. Просто не знаю куда его нужно отправить :)"
6120,настроено автопополнение
6121,Где можно посмотреть запланированные
6122,"Супер! Они мне вернут средства!!!! Проверьте, есть ли на моей карте активные разрешения на регулярное списание пользу ООО «АСТРА» (ИНН ). также какие-то другие автоплатежи"
6123,Мне не вас приложении надо изменить авто пополнение почему-то там другой номер. скрин вам прислал
6124,Его нету шаблонах
6125,Как подключить автоплатеж
6126,Где найти мои шаблоны?
6127,Хочу настроить автоплатёж приложении мой налог. Не приходит код подтверждения.
6128,Где найти автоплатежи?
6129,Нет ответа шаблонах
6130,"меня есть вопроса, которые хотел уточнить: меня есть автоплатежа по числам месяца, оба сегодня не прошли. Можно узнать почему? Как могу поставить автоплатёж на паузу?"
6131,хочу отменить автоплатеж
6132,Как заправиться расчищаться альфа заправка
6133,хочу уточнить про кэшбэк. заправился через ваше приложение на примерно когда придет возврата?
6134,сервисе Заправки планируете сотрудничать Лукойлом? Очень их не хватает
6135,Оплатил но не заправился
6136,На карте не отображается ни одной заправки
6137,Сервис Альфа-Заправка где найти
6138,кэшбэк на заправки
6139,"Не об этом вопрос. вас было написано до при заправке на газпромнефти кешбэк %. как раз заправилась этот период, ждала %. Его нет"
6140,расходы на азс
6141,не понял как производить оплату через Альфа -заправки по акции сентября
6142,"Уже была заправка, почему нет"
6143,Не получилось заправится
6144,"как правильно осуществить заправку, чтобы получить кашбек?"
6145,"Оплата сервисе Заправок АМ, какой МСС"
6146,"Оплатил по сбп кафе. Деньги списались, но оплата не прошла"
6147,Как оплатить через альфа заправки топливо
6148,меня была акция сервисе заправки
6149,Поиск по чатам
6150,"Воспользовалась сервисом заправка, машина не заправляется"
6151,"Выбран сервис процентов кэшбэка за заправку топлива ,что это"
6152,операция по заправке автомобиля
6153,Кэшбек бензин
6154,"Заправляю свою машинку через Альфа-заправку, три последних заправки не вижу предварительно начисленного кэшбэка, почему"
6155,альфа заправки это отдельное приложение??
6156,"почему начислен будет кэш-буфер рублей, если заправилась на заправке Газпромнефть на кэшбэком %, как было указано приложении?"
6157,Где кэшбек за заправку
6158,"Нет, посмотрела это сервис запчастей для машин"
6159,Почему мне не начислили хешбек за заправку? Выбрала сумму на но автомат как специально остановился не заправив несколько копеек дальше не пошел. Это не Честно обман! специально выбрала сумму для начисления хешбека!
6160,Без приложения не получу кэш бэк за заправки?
6161,Кэшбек за заправку
6162,Терминал не выдал чека
6163,Должен был быть при заправке от
6164,"Показывает %, для ставки потратьте еще Сейчас попробую пополнить"
6165,Как получить кэшбэк заправки?
6166,Не отображаются заправки
6167,"нужна инструкция, как заправить по альфа-заправке"
6168,Не могу зайти сервис альфа заправки
6169,"Начислим за покупку до от супермаркете, кафе или ресторане, магазине одежды обуви или на заправке"
6170,"Правильно понимаю, что кешбек за заправку меньше %?"
6171,"августа заправился через приложение банка на АЗС на пром на рублей, кешбэк получил рублей"
6172,почему не отображается истории бонусов за заправку приложении альфа банка?
6173,почему не начисляется кэшбэк за заправку?
6174,"Если на сентябрь выбрала категорию кэшбэк на заправки %, мне тоже надо копить за каждую заправку? будет только за"
6175,"заправился через сервис Альфа заправки, раскрученной выгодой кешбэк не был зачислен"
6176,Бизнес зал аэропорта
6177,"просто когда начинаю оформлять визит бизнес зал, мне пишет оплатить его по человека"
6178,меня есть бесплатные проходы бизнес залы аэропортов
6179,Как пройти вип зону аэропорту
6180,"Хорошо, меня все равно оставался визит прошлого месяца, сделайте его компенсацию"
6181,Есть ли проходки бизнес зал от банка
6182,"уточнить про дополнительный сервис по карте, именно бесплатное посещение бизнес-залов компенсация счетов ресторанах аэропортов"
6183,"Альфа смарт, ранее были дополнительные привилегии такие как проходы зал ожидания т.п. Сейчас такого нет?"
6184,Есть ли по моим картам возможность нахождения бизнес залах аэропорта Шереметьево?
6185,вас есть программы для прохода бизнес залы ожидания?
6186,Бизнес его тут нет
6187,меня не появляется чек из ресторана бургер Хирос из аэропорта Внуково разделе визиты рестораны. визит ресторан был проверить
6188,Бизнес залы где мои визиты
6189,Бизнес-залы
6190,если какие то бонусы от альфы например бизнес зал аэропорте как тинькофе?
6191,хотел уточнить- бизнес залом сразу можно будет воспользоваться после оплаты или где-то видел что после месяцев
6192,Что значит ошибка компенсации
6193,"ждала чек появится, он не появился написала компенсации"
6194,какой сервис банка даёт проход бизнес залы?
6195,история поездок
6196,какие бизнес залы доступны мне Шереметьево? могу одновременно воспользоваться проходом зал получить деньги за ресторан?
6197,Бизнес зал
6198,"уточнить про дополнительный сервис по карте, именно бесплатное посещение бизнес-залов компенсация счетов ресторанах аэропортов. По нашей карте премиальное обслуживание, почему этих возможностей не вижу личном кабинете?"
6199,Как пройду бизнес зал
6200,!Что дает проход по qr коду бизнес зал
6201,Имею ли право на проходы бизнес зал аэропорту?
6202,"по своей зарплатной карте могу, примеру, зайти бесплатно бизнес зал раз октября (+ человек со мной), также ноября (+ человек со мной)"
6203,аэропорта какие есть привилегии?
6204,"меня было указано, что могу получить компенсацию этом месяце до"
6205,При оплате через онлайн ссылку фитнес зала будет ли начисляться кешбэк?
6206,могу пользоваться бизнес залом аэропорту?
6207,"Хочу подключить опцию альфа онли, какой срок выпуска карты для посещения бизнес залов? если сегодня пополнить счет до обслуживание будет бесплатным? посещение бизнес зала сентябре будет бесплатным?"
6208,меня есть входа бизнес зал аэропорта. могу провести собой или человека?
6209,компенсация за предоставление неудобств.Время
6210,Что такое Произошла ошибка компенсации
6211,"Мне нужна карта проходками бизнес зал аэропортов, как подключить, сколько это стоит?"
6212,Вернуть деньги за проход
6213,Как получить два прохода бизнес зал аэропорту
6214,Проходы бизне зад
6215,выше все отправила скрины августа было прохода бизнес зал
6216,"оплатила бизнес зал аэропорта через приложение Every Lounge, течение какого времени мне придет компенсация за него?"
6217,Бизнес лаунж
6218,Какие ваши карты сервисы дают проход бизнес-залы аэропорта?
6219,меня так не отобразился чек из ресторана бургер хирос аэропорт внуково
6220,",Я хочу вам перенести свой номер из банка как это сделать"
6221,Какой меня номер привязан?
6222,мне надо сменить номер
6223,перенести номер на альфа
6224,"По этому номеру телефона отправляют звонить приложении, меня нет микрофона, подключенного ПК."
6225,хочу сменить номер телефона банке
6226,Можно сменить номер
6227,Какой менЯ привязан номер телефона
6228,Нет возможно сменить старый тел. На новый тел
6229,Привязка была только карты по номеру телефона
6230,Как сменить номер телефона
6231,Как могу сменить номер
6232,"Сменил телефон, ним ушло приложение банка. Скиньте ссылку"
6233,как можно поменять номер личном кабинете?
6234,Как отвязать номер телефона от детского счёта?
6235,Если номер телефона поменяла которая привязана карта перевод по номеру новому переводить
6236,поменять номер
6237,"поменяла номер телефона банке, почему мне поступают переводы по старому номеру телефона??? Как отключить получение переводов по номеру телефона?"
6238,"Не могу сменить номер телефона. Написано, что sim-карта перевыпущена, но она таковой быть не может, так как мой договор оператором расторгнут"
6239,Как привязать карту новому номеру телефона
6240,Как перевести на номер телефона?
6241,Как сменить номер телефона привязанный приложению
6242,как можно изменить номер телефона
6243,Поменять номер телефона
6244,"Конкретно сейчас мне нужно отвязать свой номер телефона от всех счетов вашем банке. Переведите, на нужного специалиста!"
6245,не получается поменять номер телефона для привязки платежей спб
6246,Как изменить номер
6247,смена номера на альфа онлайн
6248,"Когда,я смогу поменять номер телефона?"
6249,Ходил банк написал заявление на то чтоб отвязать номер телефона от карты! Почему до сих пор не отвязали?
6250,Как мне изменить номер телефона?
6251,"как можно сменить номер, на который будут приходит смс подтверждениями?"
6252,указан номер мой номер
6253,Как подтвердить номер телефона?
6254,Отключить номер телефона
6255,Сменить номер телефона для переводов
6256,"как подключить мою карту, привязанную данному счету аэрофлот бонус. Мой номер"
6257,Не могу изменить номер телефона
6258,сменила номер
6259,Необходимо подтверждение номера телефона привязанного карте
6260,Как могу поменять номер телефона для сбп?
6261,"меня так не перенесся старый номер, что делать?"
6262,Почему все коды уходя на старый номер телефона??
6263,"Поменять номер телефона. Карта осталась альфа банка, телефон поменялся"
6264,"Узнаю реквизиты, дальше что?"
6265,Где посмотреть реквизиты карты?
6266,Заказать реквизиты счёта
6267,не могу предоставить данные
6268,могу скинуть реквизиты чтоб перевели остаток
6269,Как узнать номер новой карты её срок годности код на оборотной стороне?
6270,Номер мой карты
6271,"плохо соображаю реквизиты же есть прилож.ВТБ, Совкомбанка, туда тоже приходят счета, нужно просто там инн взять тогда здесь найдется мое ТСЖ Геолог."
6272,Номер карты кредитного счета
6273,меня ошибка реквизитах счета
6274,Как поменять реквизиты карты
6275,мне нужны реквизиты карты пдф файле
6276,Нужны реквизиты карты от банка для получения зп
6277,"Пришлите реквизиты моего счета обычного, дебетового, не кредитного. Не могу найти. Мне необходимо положить на него денежные средства"
6278,Не могу найти номер кредитного договора
6279,"Получатель: Сергеев Александр Евгеньевич Номер счёта: Банк получателя: АО «Альфа-Банк», г. Москва БИК: ИНН Банка: КПП Банка: Кор. счёт:"
6280,Где браузере на стационарном компьютере посмотреть мои реквизиты: номер счета прочее
6281,Как узнать номер лицевого счета?
6282,где найти реквизиты от карты
6283,"могу заказать пластик карты, но все реквизиты оставить прежние?"
6284,",можете отправить данные моей карты,мне просто нужно узнать номер счета моей карты"
6285,Огрн Альп банка
6286,Реквизиты нужен стройт на роботу
6287,Как наименован договор
6288,Полные реквизиты
6289,Хотел узнать номер договора по кредитной карте
6290,"Не могу посмотреть номер карты ,как мне оплатить минимальный платеж"
6291,Мой номер счёта получателя
6292,Расчетный счет заявителя Лицевой счет заявителя
6293,счёт
6294,"сотрудникам этот номер назвала, но они потребовали еще полис оферты"
6295,говорю пришли мне номер моей карты
6296,Какие счета карты меня есть?
6297,реквизиты
6298,реквизиты моей карты
6299,хочу узнать мой БИК расчетный счет
6300,Нужны номер дата договора по карте*
6301,Как узнать номер расчётного счёта
6302,Как мне узнать свой расчётный счет
6303,Расчетный счет
6304,Можно файлом скачать реквизиты карты
6305,"!Я заказала дебетовую карту, ,виртуально можно как то реквизиты посмотреть?"
6306,Не получаеться посмотреть реквизиты карты
6307,Реквизиты счета файлом
6308,где оставить сообщение?
6309,как можно оценить работу сотрудника
6310,Где можно осенить
6311,"Если что, могу заказать независимую оценку для отчета банк?"
6312,как мне оценить наш диалог? Где?
6313,!Где оценить?
6314,Хочу получить консультацию
6315,Отчет об оценке
6316,оценка
6317,Как оценить работу сотрудника ?который карту доставил мне
6318,"как опалить, где?"
6319,"не знаю как оценить, но оценил на максимум"
6320,Оценить сотрудника
6321,Как оценить работу сотрудника онлайн банке не через смс?
6322,Какую надо оценку
6323,Как оценить курьера который привёз карту
6324,Вам нужна оценка для премии?
6325,Оценить работу оператора которым разговаривал
6326,оценить работу помощника
6327,Оценит
6328,Как оценить курьера?
6329,Оценка для банка
6330,Поставить оценку
6331,Как оценить?
6332,"поставить оценку сотруднику Рустаму, который выдал карту"
6333,Оценить работу сотрудника
6334,поставить оценку
6335,Оценка из
6336,"Не знаю что куда ставить но поставьте за меня, пятерку"
6337,где могу поставить Вам оценку?
6338,Хочу оценить специалиста Киррила
6339,На оценку не повлияет
6340,оценка
6341,"оценила ваш банка на хорошую оценку неделе назад. Но подарок не поступил на счет, почему?"
6342,"не вижу, где оценить"
6343,Пришлите смс для оценки диалога чате
6344,где можно оценить консультацию?
6345,Оценка
6346,Как оценить работу вашего сотрудника онлайн кабинете?
6347,Пришли мне пуш уведомление для оценки
6348,"Поставлю оценку, когда вопрос будет решен. не за что ставить"
6349,Как поставить оценку?
6350,Так оценку любой компании можно заказать?
6351,"Все, разобрались, .Очень поставить высший бал оператору,но почему- то не выставляется оценка."
6352,Отображение баланса
6353,почему на главной странице не отображается кредитная карта
6354,почему меня не отображается пластиковая карта?
6355,меня нигде не появляется счет деньги росточку хотя на главной странице показано доступно не могу ними ничего сделать не снять не перевести ничего?????????
6356,показывает только счёт
6357,Что за чушь??? меня запросил. страницу паспорта!!! !!! Где начальном запросе перечислена страница???
6358,Новая карта высветится на экране
6359,"оформила кредитную карту,ее нет меня на главном экране"
6360,Баланс закрытого счета
6361,Как спрятать счет
6362,за ответы Еще вопрос можно ли как то скрыть накопительный счет? Или просто скрыть суммы баланса
6363,приложении перестал видеть оранжевую карту. Заканчивается на
6364,хочу вернуть остаток
6365,при получении карта появится приложении?
6366,",почему дебетовая карта не отображается"
6367,Почему кредитная карта не показана личном кабинете
6368,"уберите кредитную карту приложения, что она меня не отображалась"
6369,пропала кредитная карта из приложения
6370,Почему на главной странице не вижу свой вклад?
6371,не вижу карту на главном экране мне пришло уведомление банка что меня карта кредитная заблокирована ее не вижу вижу только деньги на счете этой карты самой карты теперь главном меню верните мне карту кредитную
6372,Почему меня на главной странице не отображается вклад размещённый мая
6373,спросить меня была кредитная карта сейчас не вижу её на главной странице меня есть кредитка или её нужно заново оформлять
