q_id,query_clean
6033,почему со страховкой ставка намного ниже чем без нее по кредиту
6034,какой мой процент по кредитной карте
6035,я хочу уменьшить ставку по кредиту
6036,снижение процентной ставки
6037,как снизить процент кредитной карты
6038,мои условия по ипотеке
6039,какой у меня процент по кредитке
6040,хотелось уточнить про услугу выгодная ставка по кредиту оформленному сегодня
6041,ставку по одобренному кредиту
6042,какой процент у моей кредитки
6043,списались <anon num> рублей за доход в виде процентов по коммерческому кредиту это что
6044,а какая у меня готовая ставка
6045,почему такие ставки на кредит наличными
6046,какая ставка по ипотеке сейчас у меня
6047,какая у меня ставка по кредиту
6048,какая процентная ставка по моей кредитной карте
6049,есть ли возможность снизить ставку по действующей ипотеке если после её оформления зарплатная карта стала альфа банка
6050,пришло смс что можно снизить ставку по кредиту как это сделать
6051,я продлила страхование жизни снизить процентную ставку по ипотеке
6052,почему у меня такая большая процентная ставка по кредиту
6053,почему такой большой остаток по кредиту
6054,можно узнать ставку по кредитной карте <anon num>
6055,почему так много процентов в кредите
6056,почему такие проценты у вас при минимальном платеже по кредитной карте который рассчитывает банк я его внашу на счёт и деньги все списывают только на проценты а на погашения основного долга ничего не остаётся в других банках не так
6057,можно подробнее про дисконт по погашению долга
6058,куда списались <anon num> почему стоит не погашение кредита а какие то прочие расходы
6059,с основного счёта плачу
6060,что за операция сегодня предоставление кредита с информацией детали платежа несанкционированный перерасход средств по дкбо на сумму <anon num> рублей а затем операция погашение основного долга на ту же сумму что я должен сделать в связи с этим
6061,погашение долга
6062,вся сумма процентов которые списались и вся сумма основного долга
6063,откуда основной долг <anon num> <anon num> <anon num> из чего он состоит должен быть <anon num> <anon num> <anon num>
6064,списали деньги с другой карты на погашение альфа банка написали что сняли <anon num> а по итогу больше <anon num> счет не закрыт долг весит денег нет это как понимать
6065,вижу что у меня обязательный платёж состоит из основной долг <anon num> <anon num> <anon num> проценты <anon num> <anon num> <anon num> я смогу потом <anon num> <anon num> снять или перевести
6066,погашение долга кредитной карты
6067,у меня на одной из карт списывается сумма на погашение процентов что это значит и почему списывается
6068,можете подсказать я сейчас оплатила обязательный платеж <anon num> в уплату основного долга мне ничего не поступило это все забрали в качестве процента
6069,можете подсказать я сейчас оплатила обязательный платеж <anon num> в уплату основного долга мне ничего не поступило это все забрали в качестве процента
6070,что такое перевод долга по кредитной карте
6071,почему каждый месяц списывая платеж идёт погашение процентов по два раза и не каждый месяц погашение основного долга
6072,<anon num> <anon num> <anon num> эта сумма отправлена в страховую остальная сумма погашена это и называется остаточная сумма основного долга кредита
6073,если я сейчас сниму <anon num> тысяч и закину их на кредитку то эти <anon num> уйдут в счет основного долга
6074,сколько погашено с основного долга
6075,потому что было написано <anon num> <anon num> я перевела эту сумму на погашение кредита в данный момент пишет <anon num> <anon num>
6076,с какой из моих карт происходит списание кредитного долга
6077,можете списать платье по кредитной карте с основного счета
6078,до какого числа действует скидка на погашение долга кредитной карты
6079,погашение долга
6080,если я закрою основной долг по кредитной карты я могу ее пользоваться в дальнейшем если буду лично пополнять банк не спишет в счет основного долга <anon num> тыс
6081,при внесении платежа по кредитной карте какая сумма была списана в счёт процентов и в счёт погашения основного долга судя по списаниям списываете проценты в размере большем чем начислено
6082,стоит ещё учитывать что основной долг по кредиту у составляло ровно <anon num> <anon num> ₽ из них ранее я отдал <anon num> <anon num> ₽
6083,ну там в выписке погашение просроченного од это в долг идет или просто в никуда
6084,уточнить когда будут списаны зарезервированные средства по оплате основного долга по кредиту
6085,спишите мне <anon num> рублей в счет поглощения основного кредита
6086,<anon num> раз пополняю на погашение долга он исчезнет через время или я его не оплатил
6087,при внесении платежа по кредитной карте какая сумма была списана в счёт процентов и в счёт погашения основного долга судя по списаниям списываете проценты в размере большем чем начислено
6088,не проходит оплата мобильной связи не сработали автоплатежи ни отдельная оплата в разделе платежи мобильная связь
6089,автоплатеж по расписанию
6090,как подключить автоплатеж здесь
6091,дмитрий вы меня про шаблон услышали я знаю как платить мой вопрос про шаблон чтобы я только <anon num> кнопку нажимал и не вводил лицевой счет и сумму
6092,как убрать автоплатеж
6093,отключить авто пополнение
6094,какие автоплатежи на <anon num> у меня подключены
6095,как удалить автоплатеж
6096,не по всем выполненным коммунальным платежам есть кнопка создать шаблон
6097,как настроить автоплатеж на свой счет <anon num> с каждой покупки
6098,как отключить автоплатеж
6099,дай те шаблон заявления на закрытие счета
6100,удалить автопополнение из другого банка
6101,почему банк осуществляет автоплатеж если я его не подключала
6102,не могу отключить автопополнение
6103,как можно включить автопереводы
6104,почему не могу подключить автоплатеж
6105,у меня оплата счета висит можно узнать автоплатеж сегодня будет проведен
6106,как отменить автоплатеж
6107,почему не могу оплатить квитанцию из шаблона называется художка
6108,как я могу создать автоплатеж
6109,нет верного ответа настройте автоплатеж в процентах от каждой покупки
6110,в сентябре отключился автоплатеж на росстелеком сейчас обновил его как проверить что он будет работать
6111,в какое время происходит автопополнение
6112,я не создавала шаблоны
6113,как добавить автоплатеж
6114,мне нужно убрать авто платёж от tutorplace
6115,как удалить шаблоны на оплату штрафы и тд
6116,я хочу убрать мтс в списание мне это не нужно
6117,не работает не дает создать автопополнение со счета в альфа банке
6118,как настроить автопополнение в онлайн версии банка на брокерском счете
6119,да все верно я заполнил шаблон просто не знаю куда его нужно отправить
6120,настроено автопополнение
6121,где можно посмотреть запланированные
6122,супер они мне вернут средства проверьте есть ли на моей карте активные разрешения на регулярное списание в пользу ооо астра инн <anon num> а также какие то другие автоплатежи
6123,мне не у вас в приложении надо изменить а авто пополнение почему то там другой номер я скрин вам прислал
6124,его нету в шаблонах
6125,как подключить автоплатеж
6126,где найти мои шаблоны
6127,хочу настроить автоплатёж в приложении мой налог не приходит код подтверждения
6128,где найти автоплатежи
6129,нет ответа в шаблонах
6130,у меня есть <anon num> вопроса которые я хотел уточнить <anon num> у меня есть <anon num> автоплатежа по <anon num> числам месяца оба сегодня не прошли можно узнать почему <anon num> как я могу поставить автоплатёж на паузу
6131,хочу отменить автоплатеж
6132,как заправиться и расчищаться альфа заправка
6133,хочу уточнить про кэшбэк я заправился через ваше приложение на примерно <anon num> когда придет <anon num> возврата
6134,в сервисе заправки планируете сотрудничать с лукойлом очень их не хватает
6135,оплатил но не заправился
6136,на карте не отображается ни одной заправки
6137,сервис альфа заправка где найти
6138,кэшбэк на заправки
6139,не об этом вопрос у вас было написано до <anon num> <anon num> при заправке на газпромнефти кешбэк <anon num> я как раз заправилась в этот период ждала <anon num> его нет
6140,расходы на азс
6141,я не понял как производить оплату через альфа заправки по акции с <anon num> сентября
6142,уже была <anon num> заправка почему нет <anon num>
6143,не получилось заправится
6144,как правильно осуществить заправку чтобы получить кашбек
6145,оплата в сервисе заправок ам какой мсс
6146,оплатил по сбп в кафе деньги списались но оплата не прошла
6147,как оплатить через альфа заправки топливо
6148,у меня была акция <anon num> в сервисе заправки
6149,поиск по чатам
6150,воспользовалась сервисом заправка машина не заправляется
6151,выбран сервис <anon num> процентов кэшбэка за заправку топлива что это
6152,<anon num> <anon num> операция по заправке автомобиля
6153,кэшбек бензин
6154,заправляю свою машинку через альфа заправку три последних заправки не вижу предварительно начисленного кэшбэка почему
6155,а альфа заправки это отдельное приложение
6156,почему начислен будет кэш буфер <anon num> рублей если я заправилась на заправке газпромнефть на <anon num> с кэшбэком <anon num> как было указано в приложении
6157,где кэшбек за заправку
6158,нет я посмотрела это сервис запчастей для машин
6159,почему мне не начислили хешбек за заправку выбрала сумму на <anon num> но автомат как специально остановился не заправив несколько копеек и дальше не пошел это не честно и обман я специально выбрала сумму для начисления хешбека
6160,без приложения я не получу кэш бэк за заправки
6161,кэшбек за заправку
6162,терминал не выдал чека
6163,должен был быть <anon num> р при заправке от <anon num>
6164,показывает <anon num> для ставки <anon num> потратьте еще <anon num> сейчас попробую пополнить
6165,как получить кэшбэк с заправки
6166,не отображаются заправки
6167,нужна инструкция как заправить по альфа заправке
6168,не могу зайти в сервис альфа заправки
6169,начислим за покупку до <anon num> <anon num> <anon num> от <anon num> ₽ в супермаркете кафе или ресторане магазине одежды и обуви или на заправке
6170,правильно понимаю что кешбек за заправку меньше <anon num>
6171,<anon num> августа я заправился через приложение банка на азс на пром на <anon num> рублей а кешбэк получил <anon num> рублей
6172,почему не отображается в истории бонусов за заправку в приложении альфа банка
6173,почему не начисляется кэшбэк за заправку
6174,если на сентябрь я выбрала категорию кэшбэк на заправки <anon num> мне тоже надо копить за каждую заправку <anon num> будет только за <anon num>
6175,заправился через сервис альфа заправки с раскрученной выгодой и кешбэк не был зачислен
6176,бизнес зал аэропорта
6177,просто я когда начинаю оформлять визит в бизнес зал мне пишет оплатить его по <anon num> с человека
6178,у меня есть бесплатные проходы в бизнес залы аэропортов
6179,как пройти в вип зону аэропорту
6180,хорошо у меня все равно оставался <anon num> визит с прошлого месяца сделайте его компенсацию
6181,есть ли проходки в бизнес зал от банка
6182,я уточнить про дополнительный сервис по карте а именно бесплатное посещение бизнес залов и компенсация счетов в ресторанах аэропортов
6183,альфа смарт ранее были дополнительные привилегии такие как проходы в зал ожидания и т п сейчас такого нет
6184,есть ли по моим картам возможность нахождения в бизнес залах аэропорта шереметьево
6185,а у вас есть программы для прохода в бизнес залы ожидания
6186,бизнес его тут нет
6187,у меня не появляется чек из ресторана бургер хирос из аэропорта внуково в разделе визиты в рестораны визит в ресторан был <anon num> <anon num> <anon num> проверить
6188,бизнес залы где мои визиты
6189,бизнес залы
6190,а если какие то бонусы от альфы например бизнес зал в аэропорте как в тинькофе
6191,🤝 хотел уточнить бизнес залом сразу можно будет воспользоваться после оплаты или где то видел что после <anon num> месяцев
6192,что значит ошибка компенсации
6193,я ждала чек появится он не появился и написала о компенсации
6194,какой сервис банка даёт проход в бизнес залы
6195,история поездок
6196,какие бизнес залы доступны мне в шереметьево и могу я одновременно воспользоваться проходом в зал и получить деньги за ресторан
6197,бизнес зал
6198,я уточнить про дополнительный сервис по карте а именно бесплатное посещение бизнес залов и компенсация счетов в ресторанах аэропортов по нашей карте премиальное обслуживание почему я этих возможностей не вижу в личном кабинете
6199,как я пройду в бизнес зал
6200,что дает проход по qr коду в бизнес зал
6201,имею ли я право на проходы в бизнес зал в аэропорту
6202,по своей зарплатной карте я могу к примеру зайти бесплатно в бизнес зал <anon num> раз <anon num> октября + <anon num> человек со мной и также <anon num> ноября + <anon num> человек со мной
6203,а в аэропорта какие есть привилегии
6204,у меня было указано что я могу получить компенсацию в этом месяце до <anon num> <anon num>
6205,при оплате через онлайн ссылку фитнес зала будет ли начисляться кешбэк
6206,я могу пользоваться бизнес залом в аэропорту
6207,хочу подключить опцию альфа онли какой срок выпуска карты для посещения бизнес залов и если сегодня пополнить счет до <anon num> обслуживание будет бесплатным а посещение бизнес зала в сентябре будет бесплатным
6208,у меня есть <anon num> входа в бизнес зал аэропорта я могу провести с собой + <anon num> или + <anon num> человека
6209,а компенсация за предоставление неудобств время ц
6210,что такое произошла ошибка компенсации
6211,мне нужна карта с проходками в бизнес зал аэропортов как подключить сколько это стоит
6212,вернуть деньги за проход
6213,как получить два прохода в бизнес зал в аэропорту
6214,проходы в бизне зад
6215,я выше все отправила скрины <anon num> августа было <anon num> прохода в бизнес зал
6216,я оплатила бизнес зал аэропорта через приложение every lounge в течение какого времени мне придет компенсация за него
6217,бизнес лаунж
6218,какие ваши карты и сервисы дают проход в бизнес залы аэропорта
6219,у меня так и не отобразился чек из ресторана бургер хирос аэропорт внуково
6220,я хочу к вам перенести свой номер из т банка как это сделать
6221,какой у меня номер привязан
6222,мне надо сменить номер
6223,перенести номер на альфа
6224,по этому номеру телефона отправляют звонить в приложении у меня нет микрофона подключенного к пк
6225,хочу сменить номер телефона в банке
6226,можно сменить номер
6227,какой у меня привязан номер телефона
6228,нет возможно сменить старый тел на новый тел
6229,привязка была только карты по номеру телефона
6230,как сменить номер телефона
6231,как я могу сменить номер
6232,сменил телефон а с ним ушло приложение банка скиньте ссылку
6233,как можно поменять номер в личном кабинете
6234,как отвязать номер телефона от детского счёта
6235,если я номер телефона поменяла которая привязана карта перевод по номеру новому переводить
6236,поменять номер
6237,я поменяла номер телефона в банке почему мне поступают переводы по старому номеру телефона как отключить получение переводов по номеру телефона
6238,не могу сменить номер телефона написано что sim карта перевыпущена но она таковой быть не может так как мой договор с оператором расторгнут
6239,как привязать карту к новому номеру телефона
6240,как перевести на номер телефона
6241,как сменить номер телефона привязанный к приложению
6242,как можно изменить номер телефона
6243,поменять номер телефона
6244,конкретно сейчас мне нужно отвязать свой номер телефона от всех счетов в вашем банке переведите на нужного специалиста
6245,не получается поменять номер телефона для привязки платежей спб
6246,как изменить номер
6247,смена номера на альфа онлайн
6248,когда я смогу поменять номер телефона
6249,ходил в банк написал заявление на то чтоб отвязать номер телефона от карты почему до сих пор не отвязали
6250,как мне изменить номер телефона
6251,как можно сменить номер на который будут приходит смс с подтверждениями
6252,указан номер мой номер <anon num> <anon num> <anon num> <anon num> <anon num>
6253,как подтвердить номер телефона
6254,отключить номер телефона
6255,сменить номер телефона для переводов
6256,как подключить мою карту привязанную к данному счету к аэрофлот бонус мой номер <anon num>
6257,не могу изменить номер телефона
6258,сменила номер
6259,необходимо подтверждение номера телефона привязанного к карте
6260,как я могу поменять номер телефона для сбп
6261,у меня так и не перенесся старый номер что делать
6262,почему все коды уходя на старый номер телефона
6263,поменять номер телефона карта осталась альфа банка а телефон поменялся
6264,узнаю реквизиты а дальше что
6265,где посмотреть реквизиты карты
6266,заказать реквизиты счёта
6267,не могу предоставить данные
6268,я могу скинуть реквизиты чтоб перевели остаток
6269,как узнать номер новой карты её срок годности и код на оборотной стороне
6270,номер мой карты
6271,плохо соображаю реквизиты же есть в прилож втб совкомбанка туда тоже приходят счета нужно просто там инн взять и тогда здесь найдется мое тсж геолог
6272,номер карты кредитного счета
6273,у меня ошибка в реквизитах счета
6274,как поменять реквизиты карты
6275,мне нужны реквизиты карты в пдф файле
6276,нужны реквизиты карты от банка для получения зп
6277,пришлите реквизиты моего счета обычного дебетового не кредитного не могу найти мне необходимо положить на него денежные средства
6278,не могу найти номер кредитного договора
6279,получатель сергеев александр евгеньевич номер счёта <anon num> банк получателя ао альфа банк г москва бик <anon num> инн банка <anon num> кпп банка <anon num> кор счёт <anon num>
6280,где в браузере на стационарном компьютере посмотреть мои реквизиты номер счета и прочее
6281,как узнать номер лицевого счета
6282,где найти реквизиты от карты
6283,могу я заказать пластик карты но все реквизиты оставить прежние
6284,можете отправить данные моей карты мне просто нужно узнать номер счета моей карты
6285,огрн альп банка
6286,реквизиты нужен стройт на роботу
6287,как наименован договор
6288,полные реквизиты
6289,хотел узнать номер договора по кредитной карте
6290,не могу посмотреть номер карты как мне оплатить минимальный платеж
6291,мой номер счёта получателя
6292,расчетный счет заявителя лицевой счет заявителя
6293,и счёт
6294,я сотрудникам этот номер назвала но они потребовали еще полис оферты
6295,я говорю пришли мне номер моей карты
6296,какие счета и карты у меня есть
6297,реквизиты
6298,реквизиты моей карты
6299,хочу узнать мой бик и расчетный счет
6300,нужны номер и дата договора по карте <anon num>
6301,как узнать номер расчётного счёта
6302,как мне узнать свой расчётный счет
6303,расчетный счет
6304,можно файлом скачать реквизиты карты
6305,я заказала дебетовую карту виртуально можно как то реквизиты посмотреть
6306,не получаеться посмотреть реквизиты карты
6307,реквизиты счета файлом
6308,а где оставить сообщение
6309,как можно оценить работу сотрудника
6310,где можно осенить
6311,если что я могу заказать независимую оценку для отчета в банк
6312,а как мне оценить наш диалог где
6313,где оценить
6314,хочу получить консультацию
6315,отчет об оценке
6316,оценка <anon num>
6317,как оценить работу сотрудника который карту доставил мне
6318,как опалить где
6319,а я не знаю как оценить но оценил на максимум
6320,оценить сотрудника
6321,как оценить работу сотрудника в онлайн банке а не через смс
6322,какую надо оценку
6323,как оценить курьера который привёз карту
6324,вам нужна оценка для премии
6325,оценить работу оператора с которым разговаривал
6326,оценить работу помощника
6327,оценит
6328,как оценить курьера
6329,оценка для банка
6330,поставить оценку
6331,как оценить
6332,поставить оценку <anon num> сотруднику рустаму который выдал карту
6333,оценить работу сотрудника
6334,поставить оценку
6335,оценка <anon num> из <anon num>
6336,не знаю что куда ставить но поставьте за меня пятерку
6337,где я могу поставить вам оценку
6338,хочу оценить специалиста киррила
6339,на оценку не повлияет
6340,<anon num> оценка
6341,я оценила ваш банка на хорошую оценку неделе <anon num> назад но подарок <anon num> не поступил на счет почему
6342,я не вижу где оценить
6343,пришлите смс для оценки диалога в чате
6344,где можно оценить консультацию
6345,оценка <anon num>
6346,как оценить работу вашего сотрудника в онлайн кабинете
6347,пришли мне пуш уведомление для оценки
6348,поставлю оценку когда вопрос будет решен не за что ставить
6349,как поставить оценку
6350,так оценку в любой компании можно заказать
6351,все разобрались очень поставить высший бал оператору но почему то не выставляется оценка
6352,отображение баланса
6353,почему на главной странице не отображается кредитная карта
6354,почему у меня не отображается пластиковая карта
6355,у меня нигде не появляется счет деньги в росточку хотя на главной странице показано доступно <anon num> и я не могу с ними ничего сделать не снять не перевести ничего
6356,показывает только счёт
6357,что за чушь у меня запросил <anon num> страницу паспорта <anon num> где в начальном запросе перечислена <anon num> страница
6358,новая карта высветится на экране
6359,я оформила кредитную карту ее нет у меня на главном экране
6360,баланс закрытого счета
6361,как спрятать счет
6362,за ответы еще вопрос можно ли как то скрыть накопительный счет или просто скрыть суммы баланса
6363,в приложении перестал видеть оранжевую карту заканчивается на <anon num>
6364,я хочу вернуть остаток
6365,а при получении карта появится в приложении
6366,почему дебетовая карта не отображается <anon num>
6367,почему кредитная карта не показана в личном кабинете
6368,уберите кредитную карту с приложения что она у меня не отображалась
6369,пропала кредитная карта из приложения
6370,почему на главной странице не вижу свой вклад
6371,я не вижу карту на главном экране мне пришло уведомление с банка что у меня карта кредитная заблокирована я ее не вижу я вижу только деньги на счете этой карты самой карты я теперь в главном меню верните мне карту кредитную
6372,почему у меня на главной странице не отображается вклад размещённый <anon num> мая <anon num>
6373,спросить у меня была кредитная карта а сейчас я не вижу её на главной странице у меня есть кредитка или её нужно заново оформлять
6374,у меня есть карта корпоративная но она тут не указана почему как сделать чтоб она была видна
6375,он пропал из списка счетов
6376,почему нет счета кредитной карты
6377,куда пропала карта
6378,кредитная карта не отображается в лк
6379,не обновляется баланс карты
6380,вы можете сделать так чтобы мои данные не отображались в других банках я хочу удалить данные чтобы они не отображались в других банках
6381,благодарю просто вижу что остаток средств не изменился и не понимаю
6382,почему я не вижу свой эскроу счет
6383,почему отображаются не все карты
6384,не отображается карта в профиле
6385,некорректно отображаются деньги на счету
6386,объдинение счетов
6387,баланс не отображается корректно
6388,в приложении не отображается карты
6389,почему у меня не отображается моя основная карта
6390,предоставьте информацию об активных счетах в вашем банке
6391,нужный счет не доступен в списке
6392,я оформила кредитную карту ее нет у меня на главном экране
6393,в продуктах не отображается кредитная карта
6394,почему отображается не моя карта
6395,здраствуйте почему в кредитном рейтинге моя кредитка на <anon num> тысяч видна а в приложении ее не видно можно сделать так чтобы ее было видно
6396,инвесткопилка каждый день
6397,у меня в разделе инвестиции есть нпф альфа и инвесткопилка эти сумма учитывается в <anon num> млн за которые дают бесплатное премиальное обслуживание
6398,в благотворительный фонд
6399,инвесткопилка снять
6400,как мне сейчас вывести деньги с копилки
6401,не могу вывести средства с инвест копилки и почему то действия по карте ограничены
6402,отправила сумму в <anon num> ₽ на инвесткопилку с основного счета
6403,отключать не нужно также у меня вопрос по инвесткопилке
6404,когда приходят деньги с инвест счета операции по счету нет баланс не изменился
6405,закрывайте с переводом в фонд линия жизни
6406,давайте в фонд
6407,подключена ли у меня инвест копилка
6408,за какую подписку снимают каждый месяц <anon num> рублей с инвесткопилки
6409,куда копится процент с инвесткопилки
6410,как закрыть инвесткопилку в личном кабинете
6411,как можно выбирать деньги из инвесткопилки
6412,как работает инвесткопилка какие там проценты куда они начисляются и как посмотреть
6413,как мне закрыть инвесткопилку
6414,почему в инвесткопилке сумма меньше чем на начало прошлого месяца
6415,а рекомендация инвест счета не высвечивается
6416,не засчитали благотворительность <anon num> августа <anon num> ₽
6417,хочу вывести деньги с копилки на карту не приходит код в чем дело
6418,не открывает ссылку для открытия копилки
6419,какой доход принесла инвесткопилка
6420,как отключить инвест копилку
6421,нужна справка или выписка по доходам с брокерских счетов и инвест копилки
6422,что такое инвест копилка
6423,я только что выпустила карту и открыла инвесткопилку действительно ли мне начислят <anon num> р за хранение на инвесткопилки <anon num> р в течение месяца
6424,не могу вывести средства с инвесткопилки не спрходит смс с кодом
6425,порядок действий после сдачи объекта
6426,удалить инвесткопилку
6427,где посмотреть свою инвестиционную копилку которую я открыла
6428,закройте инвесткопилку
6429,вопрос по инвесткопилке соедини с оператором
6430,я принять участие в альфа челендже и инвест ботанике
6431,готова закрыть счет и инвест копилку
6432,инвесткопилка
6433,инвестботаника
6434,а фонд я купила
6435,не могу перевести деньги с инвесткопилки
6436,через какое время присходит вывод денег с инвест копилки на счет
6437,я не могу вывести деньги из инвесткопилки
6438,у меня вопрос по инвесткопилке где тихая гавань
6439,помогите закрыть инвесткопилку
6440,где я могу найти виджет
6441,на главном экране пишет <anon num> когда захожу в информацию о счёте пишет <anon num> <anon num> какая в итоге ставка
6442,прекрасно кто возместит мне упущенную выгоду из за вашего банка
6443,а я щас выгоду использовал
6444,я нажал на кнопку учитывать в аналитике а ничего не изменилось
6445,не могу найти витрину
6446,она уже подключена как зайти в раздел
6447,у меня не показываются варианты оценивания
6448,о скидке
6449,что означаетв разделе выгода кэшбэк сумма <anon num> р
6450,я порекомендовал карту другу она совершил покупку в течение скольки дней мне придет выгода
