question_id,website_id,rank,score
6008,1517,2,10.728376094773806
6008,1608,3,10.477033778955203
6008,410,4,9.925671411110855
6008,1202,5,9.925671411110855
6008,1313,6,9.870425633863185
6008,379,7,9.835418191229634
6008,1607,8,9.827651116276337
6008,1909,9,9.655442722309548
6008,1659,10,9.507708328878865
6009,1488,1,11.310379096186315
6009,695,2,11.116636249145902
6009,1102,3,11.064104481053798
6009,696,4,11.04837203984216
6009,1154,5,10.509121231602867
6009,141,6,10.366020757826686
6009,1666,7,10.357566129727552
6009,347,8,10.346934216582373
6009,1014,9,10.293869147817327
6009,427,10,10.290718021689907
6010,308,1,10.748814338314144
6010,1100,2,10.3348730717506
6010,307,3,10.288373544942184
6010,1488,4,9.406125409708904
6010,1121,5,9.215830170332943
6010,219,6,8.619712852108584
6010,804,7,8.111783673983568
6010,440,8,8.082316776973924
6010,1011,9,8.005827032440365
6010,1102,10,7.990636524181233
6011,1828,1,5.083008407990488
6011,1833,2,5.079525468693745
6011,1837,3,5.07920531111491
6011,1843,4,5.068812288911534
6011,1842,5,5.068812288911534
6011,1850,6,5.06817371917742
6011,1851,7,5.06817371917742
6011,1810,8,5.068117716107994
6011,1839,9,5.06368850174594
6011,1838,10,5.06368850174594
6012,1687,1,10.078618047704385
6012,434,2,10.063793946529907
6012,1264,3,9.934213669849356
6012,1265,4,9.733442565088522
6012,902,5,9.491244107725016
6012,1617,6,9.427097241570992
6012,1682,7,9.27743397850386
6012,1299,8,9.020866610323672
6012,1720,9,8.761783105978738
6012,1025,10,8.716280483725733
6013,862,1,7.213212779176442
6013,368,2,7.143287336996057
6013,886,3,6.870488171523076
6013,15,4,6.768334301379758
6013,455,5,6.764734594456408
6013,17,6,6.627293127399248
6013,19,7,6.581793116204781
6013,39,8,6.581793116204781
6013,1113,9,6.527580977808855
6013,811,10,6.468732903477386
6014,411,1,13.258537336085535
6014,618,2,13.097669082266473
6014,455,3,12.70688498433289
6014,36,4,12.57887292928966
6014,9,5,12.57887292928966
6014,603,6,12.43816847677251
6014,116,7,12.291322680696712
6014,128,8,12.24432047448758
6014,1733,9,12.209437577760177
6014,1001,10,11.846218768841888
6015,1055,1,15.343116258145265
6015,1052,2,12.831977889204735
6015,1177,3,11.75407992256749
6015,980,4,10.567990803793283
6015,1207,5,10.22718288937789
6015,113,6,10.209790355119566
6015,997,7,10.121370412646414
6015,222,8,9.948734999302904
6015,1699,9,9.86420539032316
6015,1648,10,9.758920630879807
6016,862,1,8.386013613343007
6016,886,2,8.178909063933482
6016,161,3,7.7374656781426046
6016,46,4,7.6266421186920885
6016,141,5,7.567274094407202
6016,265,6,7.560722674654511
6016,811,7,7.312210306300353
6016,1157,8,7.250159094900761
6016,1042,9,7.205131554267218
6016,979,10,7.172599888847673
6017,862,1,7.213212779176442
6017,368,2,7.143287336996057
6017,886,3,6.870488171523076
6017,15,4,6.768334301379758
6017,455,5,6.764734594456408
6017,17,6,6.627293127399248
6017,19,7,6.581793116204781
6017,39,8,6.581793116204781
6017,1113,9,6.527580977808855
6017,811,10,6.468732903477386
6018,1639,1,12.109932791950357
6018,826,2,11.54551371229815
6018,831,3,11.025656719434135
6018,902,4,9.76067459127146
6018,1915,5,9.546394968364682
6018,1677,6,9.448938385728226
6018,259,7,9.225673349699326
6018,673,8,9.000157852450016
6018,801,9,8.972251252044973
6018,32,10,8.928612726529048
6019,1055,1,26.610618549212255
6019,222,2,24.57157627665043
6019,1047,3,22.835550802618386
6019,980,4,21.781770671041755
6019,150,5,21.381697617355396
6019,982,6,21.221565503100045
6019,983,7,21.1921705575465
6019,1046,8,21.00736014416803
6019,213,9,20.863369453133803
6019,286,10,20.765078676343762
6020,1828,1,5.083008407990488
6020,1833,2,5.079525468693745
6020,1837,3,5.07920531111491
6020,1843,4,5.068812288911534
6020,1842,5,5.068812288911534
6020,1850,6,5.06817371917742
6020,1851,7,5.06817371917742
6020,1810,8,5.068117716107994
6020,1839,9,5.06368850174594
6020,1838,10,5.06368850174594
6021,1077,1,4.9354836659800085
6021,1817,2,4.9017274580245465
6021,1816,3,4.9017274580245465
6021,1814,4,4.897467665621083
6021,1813,5,4.897467665621083
6021,1815,6,4.893792450415302
6021,1819,7,4.878427007149517
6021,1820,8,4.878427007149517
6021,1818,9,4.878427007149517
6021,1706,10,4.870186729158079
6022,1828,1,5.083008407990488
6022,1833,2,5.079525468693745
6022,1837,3,5.07920531111491
6022,1843,4,5.068812288911534
6022,1842,5,5.068812288911534
6022,1850,6,5.06817371917742
6022,1851,7,5.06817371917742
6022,1810,8,5.068117716107994
6022,1839,9,5.06368850174594
6022,1838,10,5.06368850174594
6023,1053,1,1.5839870277872166
6023,1706,2,1.5830650373058022
6023,1810,3,1.5825066949584037
6023,1047,4,1.5811289275632567
6023,1812,5,1.5731007944066941
6023,1811,6,1.572874558117737
6023,1853,7,1.5702512031231564
6023,1851,8,1.5632203318412619
6023,1850,9,1.5632203318412619
6023,1815,10,1.5627436976801543
6024,1756,1,3.5447171277297413
6024,1828,2,3.5298147122132546
6024,1833,3,3.529070852493099
6024,1837,4,3.528898478079254
6024,1841,5,3.516066500576423
6024,1840,6,3.516066500576423
6024,1839,7,3.516066500576423
6024,1838,8,3.516066500576423
6024,1842,9,3.5155404768077525
6024,1843,10,3.5155404768077525
6025,1254,1,6.112191481010438
6025,902,2,5.996757720393589
6025,1298,3,5.93642063665831
6025,1821,4,5.927100288245711
6025,1814,5,5.912864089673675
6025,1813,6,5.912864089673675
6025,1817,7,5.911238642785375
6025,1816,8,5.911238642785375
6025,1815,9,5.908149749938639
6025,1822,10,5.892698524020298
6026,1049,1,27.72464918997056
6026,213,2,24.045615752633186
6026,1052,3,23.312245239426993
6026,979,4,23.301670857277408
6026,1008,5,22.94841230163819
6026,1137,6,22.720586819472043
6026,1043,7,22.666966002856
6026,1029,8,22.43459927063213
6026,982,9,22.384406148314795
6026,1030,10,21.68465074014269
6027,84,1,13.662060130752257
6027,1065,2,13.422482194013854
6027,1139,3,12.613921956697013
6027,812,4,12.025045345522486
6027,898,5,11.537439717801206
6027,1140,6,11.463653757518191
6027,526,7,11.397892401539293
6027,1927,8,11.390635364671596
6027,1674,9,11.158766909863402
6027,519,10,11.067637634127442
6028,455,1,14.642670504869521
6028,920,2,14.082368454232382
6028,1676,3,13.702927508513522
6028,444,4,13.636209557067353
6028,1675,5,13.55199581074493
6028,1733,6,13.20704152502867
6028,618,7,13.203406107593228
6028,171,8,12.97124909050552
6028,1239,9,12.311456116097514
6028,1193,10,12.260563279926354
6029,1258,1,22.272916947093172
6029,1250,2,21.77619081145221
6029,983,3,21.738270905144194
6029,1154,4,21.681612240523
6029,1253,5,21.622310397380353
6029,1259,6,21.59661169823624
6029,358,7,21.53953589216719
6029,1260,8,21.393693630268384
6029,985,9,21.334748946651594
6029,979,10,21.166060736933858
6030,1055,1,16.71571382892618
6030,980,2,14.984133840086578
6030,222,3,14.797420760827912
6030,1207,4,14.766366256242966
6030,997,5,14.34293722380158
6030,1052,6,14.320977761520851
6030,1699,7,13.659189607642487
6030,1046,8,13.27749534435478
6030,985,9,13.240984573712787
6030,1177,10,13.143574153880449
6031,1828,1,5.083008407990488
6031,1833,2,5.079525468693745
6031,1837,3,5.07920531111491
6031,1843,4,5.068812288911534
6031,1842,5,5.068812288911534
6031,1850,6,5.06817371917742
6031,1851,7,5.06817371917742
6031,1810,8,5.068117716107994
6031,1839,9,5.06368850174594
6031,1838,10,5.06368850174594
6032,1049,1,18.729420887226468
6032,359,2,13.865343579772667
6032,297,3,13.84813514471202
6032,1092,4,13.218777676528875
6032,1050,5,12.049715872509697
6032,302,6,11.975507796445541
6032,1087,7,11.880706452153433
6032,219,8,11.614922323167285
6032,998,9,11.412327635413156
6032,891,10,11.155413205476288
6033,1826,1,10.12754245327999
6033,1825,2,10.110047014494477
6033,1299,3,9.46324624782583
6033,1473,4,9.430529199027134
6033,1676,5,9.381954931424518
6033,505,6,9.304793499366072
6033,1330,7,9.082770737696578
6033,1766,8,9.061083924960716
6033,1659,9,9.05822936480984
6033,488,10,8.979263668876685
6034,1055,1,9.516912309423958
6034,1694,2,9.473704758313302
6034,171,3,9.109872591364395
6034,408,4,8.989615607433208
6034,1733,5,8.979031406719999
6034,1789,6,8.80865117702813
6034,618,7,8.746725148536191
6034,125,8,8.743385155417936
6034,1793,9,8.741607781045616
6034,1788,10,8.688536433627718
6035,1047,1,6.499648645319474
6035,222,2,6.33533195044333
6035,1918,3,5.9862332874663755
6035,1933,4,5.860204803831933
6035,833,5,5.607312862760402
6035,820,6,5.384801523328692
6035,76,7,5.368822960814599
6035,1876,8,5.331905887319573
6035,1195,9,5.321451219843135
6035,1680,10,5.229172152160941
6036,1055,1,9.670715413626754
6036,1049,2,8.76906906038849
6036,983,3,8.359280705116324
6036,1047,4,8.053764887340657
6036,1046,5,7.772167987880848
6036,1052,6,7.716885404722742
6036,984,7,7.500373662731933
6036,286,8,7.460410893688026
6036,985,9,7.4279094499443685
6036,211,10,7.381842593784628
6037,1756,1,3.5447171277297413
6037,1828,2,3.5298147122132546
6037,1833,3,3.529070852493099
6037,1837,4,3.528898478079254
6037,1841,5,3.516066500576423
6037,1840,6,3.516066500576423
6037,1839,7,3.516066500576423
6037,1838,8,3.516066500576423
6037,1842,9,3.5155404768077525
6037,1843,10,3.5155404768077525
6038,1250,1,7.302876191569007
6038,1298,2,7.23397787208265
6038,1676,3,7.198050711879784
6038,1256,4,7.175182882199479
6038,1260,5,7.14725536802589
6038,1261,6,7.1296420206426365
6038,430,7,7.098987028496698
6038,1299,8,7.086814080111991
6038,1258,9,7.0728970709218535
6038,902,10,7.064406906245566
6039,1557,1,14.765708565196967
6039,1551,2,14.53972995236282
6039,1549,3,14.505838831465722
6039,1547,4,14.254888896977326
6039,781,5,10.97577977992875
6039,1044,6,10.791631606412505
6039,1540,7,9.501324041643164
6039,1530,8,9.45563026369685
6039,1542,9,9.412060181671992
6039,1518,10,9.374084280739995
6040,1756,1,3.5447171277297413
6040,1828,2,3.5298147122132546
6040,1833,3,3.529070852493099
6040,1837,4,3.528898478079254
6040,1841,5,3.516066500576423
6040,1840,6,3.516066500576423
6040,1839,7,3.516066500576423
6040,1838,8,3.516066500576423
6040,1842,9,3.5155404768077525
6040,1843,10,3.5155404768077525
6041,1250,1,3.8905673562232606
6041,1676,2,3.761143667392992
6041,1298,3,3.7515061247199046
6041,1251,4,3.7278072391069523
6041,410,5,3.7158856098313757
6041,1202,6,3.7158856098313757
6041,1256,7,3.6981507601118615
6041,1260,8,3.6804735052911264
6041,1041,9,3.669261306453458
6041,1261,10,3.666032605579491
6042,1675,1,10.040248188322346
6042,365,2,10.007215989293138
6042,1091,3,9.984994881580125
6042,1106,4,9.930472602722336
6042,1123,5,9.853242156633183
6042,1155,6,9.773390050877193
6042,902,7,9.765015204355855
6042,1095,8,9.746986741667367
6042,1077,9,9.737245424455592
6042,376,10,9.717412037055471
6043,358,1,8.723118346154223
6043,1376,2,8.076268129938894
6043,1333,3,8.024350622012776
6043,1393,4,8.001268264073827
6043,1371,5,8.001268264073827
6043,1360,6,7.985894246397228
6043,488,7,7.980410555819994
6043,1329,8,7.980410555819994
6043,1381,9,7.958631509233618
6043,498,10,7.9477234130845495
6044,408,1,11.009017507602747
6044,1917,2,10.95932540451293
6044,720,3,9.403901231200583
6044,1715,4,9.220905275874795
6044,359,5,9.108995946858107
6044,116,6,9.02527412238296
6044,419,7,8.848499131246687
6044,1018,8,8.710828955582784
6044,112,9,8.691958280501762
6044,890,10,8.624037611881931
6045,306,1,8.651163779668657
6045,868,2,8.553477011683656
6045,408,3,8.505371718185032
6045,1748,4,8.458836154389658
6045,288,5,8.119263785391077
6045,219,6,8.065057254968144
6045,1557,7,8.062671909160127
6045,959,8,7.817442302498751
6045,405,9,7.788190901779853
6045,1617,10,7.640096501356748
6046,1828,1,5.083008407990488
6046,1833,2,5.079525468693745
6046,1837,3,5.07920531111491
6046,1843,4,5.068812288911534
6046,1842,5,5.068812288911534
6046,1850,6,5.06817371917742
6046,1851,7,5.06817371917742
6046,1810,8,5.068117716107994
6046,1839,9,5.06368850174594
6046,1838,10,5.06368850174594
6047,1828,1,5.083008407990488
6047,1833,2,5.079525468693745
6047,1837,3,5.07920531111491
6047,1843,4,5.068812288911534
6047,1842,5,5.068812288911534
6047,1850,6,5.06817371917742
6047,1851,7,5.06817371917742
6047,1810,8,5.068117716107994
6047,1839,9,5.06368850174594
6047,1838,10,5.06368850174594
6048,211,1,20.230196870626077
6048,213,2,20.11954253415452
6048,980,3,19.891915245491326
6048,981,4,19.890432793196403
6048,1055,5,19.727661851238455
6048,984,6,19.454838458800555
6048,985,7,19.324856659785233
6048,983,8,19.27249346700795
6048,1049,9,18.996321086751834
6048,982,10,18.88367038961114
6049,455,1,16.243073443365226
6049,463,2,16.157007933029607
6049,317,3,15.8900630584112
6049,1910,4,15.665576698116384
6049,1035,5,15.598768572540449
6049,259,6,15.364326545304516
6049,921,7,15.269254970491344
6049,1907,8,15.183689328410972
6049,1049,9,15.166322372592715
6049,1029,10,15.02295454696218
6050,259,1,11.464686293507073
6050,224,2,11.388285404600172
6050,1787,3,11.182560318659542
6050,1789,4,11.09492496265458
6050,1786,5,11.061965399047356
6050,1790,6,10.901543400290528
6050,1788,7,10.86750133363776
6050,1659,8,10.358569590089207
6050,278,9,10.22898044708323
6050,1675,10,9.72200596124494
6051,408,1,10.733588486445521
6051,1676,2,9.165604564382967
6051,1917,3,9.032440670381602
6051,1279,4,8.496160398552533
6051,890,5,8.369959538817248
6051,1675,6,8.115222725197686
6051,112,7,8.084537064041468
6051,359,8,7.959051157751414
6051,1001,9,7.911872416234601
6051,455,10,7.861778122716258
6052,1676,1,13.149775807770565
6052,455,2,12.254446676107309
6052,1299,3,11.144246467568546
6052,265,4,10.609788575157854
6052,1301,5,10.534928960040723
6052,1675,6,10.475643430938177
6052,359,7,10.432428175269239
6052,1300,8,10.388466277767597
6052,414,9,10.322651250448091
6052,627,10,10.240654715190207
6053,368,1,10.409063965886869
6053,455,2,9.96822040448389
6053,1113,3,9.80021523387093
6053,811,4,9.5665143774995
6053,1071,5,9.472813174578693
6053,218,6,9.379775816991803
6053,1565,7,9.301748616209423
6053,379,8,9.298326244818249
6053,1005,9,9.288326221583368
6053,421,10,9.2526883109086
6054,408,1,13.605557645472784
6054,1917,2,10.453071969640625
6054,875,3,9.997260884281012
6054,1001,4,9.751154842960007
6054,618,5,8.976275598584447
6054,1155,6,8.566570469589447
6054,411,7,7.61828310132035
6054,1020,8,7.369622428079032
6054,1091,9,7.330501417192034
6054,455,10,7.286459824665343
6055,1793,1,42.0291528453553
6055,408,2,41.96308716794612
6055,1792,3,41.9593646936405
6055,1791,4,41.83778143910374
6055,1676,5,41.60359184826494
6055,1077,6,41.38308993356429
6055,358,7,41.13342092148752
6055,116,8,41.08371952348675
6055,125,9,40.81650048149413
6055,359,10,40.243628932710955
6056,1557,1,12.004863715948638
6056,1538,2,12.004339202014208
6056,1530,3,11.894950973542512
6056,1522,4,11.812445695536798
6056,1556,5,11.745898087300606
6056,1527,6,11.719552907886563
6056,1518,7,11.715459491067236
6056,1537,8,11.567187623221535
6056,1547,9,11.525186300292306
6056,1554,10,11.517244939781843
6057,358,1,14.675584845512526
6057,1049,2,11.48288754180535
6057,1917,3,11.254093986354803
6057,1043,4,10.310459546017007
6057,1018,5,10.285037996529734
6057,965,6,10.113812189977594
6057,125,7,10.091648057525965
6057,1079,8,10.063853066170461
6057,1280,9,9.695037999904683
6057,408,10,9.659032235019735
6058,1753,1,1.870865482031327
6058,1777,2,1.8171372667380594
6058,1765,3,1.8171372667380594
6058,90,4,1.7374147982049122
6058,106,5,1.736220393646614
6058,1286,6,1.7203564557898956
6058,458,7,1.7123867197374798
6058,923,8,1.6801173172206694
6058,1651,9,1.6676001674267644
6058,477,10,1.6647997521467632
6059,1753,1,37.29490412634991
6059,1793,2,33.62619796100464
6059,1907,3,33.5292576002451
6059,1792,4,33.347562193707525
6059,1791,5,33.146175829911826
6059,358,6,33.03594097154153
6059,1766,7,32.976049226366
6059,1032,8,31.41364016687092
6059,1560,9,31.36070120968561
6059,1027,10,31.0225525667044
6060,1079,1,3.288649785296769
6060,1053,2,3.2154721527008614
6060,258,3,3.1913518624358352
6060,1014,4,3.1821315826696304
6060,1590,5,3.1777722007436306
6060,161,6,3.16340981959839
6060,923,7,3.1580538528583286
6060,1757,8,3.1458748095205027
6060,1776,9,3.1458748095205027
6060,1026,10,3.1301747056708935
6061,79,1,0.24485907528181755
6061,1858,2,0.24299494719729337
6061,1863,3,0.24279702806114237
6061,1867,4,0.24262282822066986
6061,1859,5,0.24262282822066986
6061,1862,6,0.24250855925786685
6061,738,7,0.24141430118481472
6061,436,8,0.24122732140335224
6061,1648,9,0.24091746707376568
6061,1776,10,0.240399627943213
6062,1915,1,14.560155739376466
6062,1277,2,12.86591966192683
6062,1018,3,11.671382078707904
6062,1649,4,10.243316664506299
6062,994,5,10.03894256960755
6062,1042,6,9.691004867416815
6062,1046,7,9.549801587438674
6062,327,8,9.4941514086819
6062,221,9,9.325063287750986
6062,419,10,9.292948749372671
6063,358,1,32.8994647020202
6063,1793,2,27.62494313776747
6063,1792,3,27.22946704158588
6063,1791,4,27.04655782529042
6063,1039,5,25.76758313359627
6063,1049,6,25.632682823221266
6063,359,7,25.522266789492633
6063,1026,8,25.378405741249093
6063,1054,9,25.037358878215873
6063,1649,10,24.867018893349837
6064,1603,1,19.0020072951289
6064,1202,2,18.385921879092226
6064,410,3,18.385921879092226
6064,1025,4,17.625516786089065
6064,159,5,17.115888303854227
6064,937,6,17.09708095206515
6064,921,7,16.827166584136428
6064,164,8,16.391795576110262
6064,165,9,16.336181650039823
6064,125,10,16.296514569152006
6065,1079,1,3.288649785296769
6065,1053,2,3.2154721527008614
6065,258,3,3.1913518624358352
6065,1014,4,3.1821315826696304
6065,1590,5,3.1777722007436306
6065,161,6,3.16340981959839
6065,923,7,3.1580538528583286
6065,1757,8,3.1458748095205027
6065,1776,9,3.1458748095205027
6065,1026,10,3.1301747056708935
6066,1018,1,16.996890351079916
6066,1027,2,15.533767505634874
6066,1917,3,14.697716842729154
6066,355,4,14.495952979876918
6066,272,5,14.056863075441383
6066,1082,6,13.956141103423075
6066,1109,7,13.921521256036328
6066,362,8,13.76578097510524
6066,377,9,13.752456177954903
6066,327,10,13.698904262249041
6067,618,1,19.018472894549245
6067,411,2,18.634607773489865
6067,1733,3,15.977262439534732
6067,408,4,15.834601455888448
6067,1907,5,15.208949070548247
6067,116,6,14.200617067663512
6067,365,7,13.975136039501944
6067,120,8,13.726367421652014
6067,868,9,13.562661005670027
6067,781,10,13.53340128455446
6068,618,1,19.018472894549245
6068,411,2,18.634607773489865
6068,1733,3,15.977262439534732
6068,408,4,15.834601455888448
6068,1907,5,15.208949070548247
6068,116,6,14.200617067663512
6068,365,7,13.975136039501944
6068,120,8,13.726367421652014
6068,868,9,13.562661005670027
6068,781,10,13.53340128455446
6069,774,1,5.399754630635236
6069,1766,2,5.385571278586324
6069,1802,3,5.368170990717216
6069,1804,4,5.3652250009032265
6069,1782,5,5.359990132526347
6069,1801,6,5.359156286994301
6069,1799,7,5.354160239296698
6069,1781,8,5.351666720842232
6069,1798,9,5.34668866188691
6069,1304,10,5.3415582654214155
6070,1018,1,18.01199406709261
6070,737,2,17.508213154434706
6070,1053,3,17.4678616539334
6070,1049,4,17.158825001321272
6070,979,5,16.480994625632235
6070,1026,6,16.429631462688782
6070,1649,7,16.3882883114354
6070,1917,8,16.337298392877003
6070,1084,9,15.860318697066548
6070,1052,10,15.688244004070196
6071,1903,1,2.7466492601146633
6071,1535,2,2.7065970950582963
6071,365,3,2.5147848682584155
6071,1091,4,2.4835254733956753
6071,1572,5,2.483129691934308
6071,986,6,2.456919827707462
6071,1020,7,2.435015562854114
6071,321,8,2.3797242486437797
6071,308,9,2.3557467086318233
6071,1021,10,2.3544864783958435
6072,618,1,18.763133054209842
6072,868,2,18.051462679144375
6072,1748,3,17.902181295538945
6072,408,4,17.657362432325268
6072,125,5,16.894544181275634
6072,1907,6,15.175587138623767
6072,28,7,14.421218037968506
6072,116,8,13.808152963751022
6072,444,9,13.7657014745658
6072,1272,10,13.734753663642037
6073,688,1,5.245313168703875
6073,459,2,5.206791981860645
6073,455,3,5.150609128773898
6073,1068,4,5.119407502398612
6073,1272,5,5.0731013801642
6073,1310,6,4.570750780363656
6073,1284,7,4.370231561052799
6073,1870,8,4.287296438745571
6073,1874,9,4.264992732032886
6073,1907,10,4.263071881467649
6074,618,1,17.165045205796147
6074,83,2,15.565105255067277
6074,1285,3,15.04072563334549
6074,1054,4,14.114474908179602
6074,1001,5,13.793769272288642
6074,128,6,13.461790392207792
6074,1096,7,13.391407566604322
6074,408,8,13.293773952023974
6074,116,9,13.137560920076995
6074,1147,10,13.093355216529028
6075,410,1,7.2824972168089595
6075,1202,2,7.2824972168089595
6075,289,3,7.248117497698844
6075,1753,4,6.992848877209071
6075,116,5,6.899765951857243
6075,305,6,6.740956299015685
6075,1066,7,6.433549125221406
6075,1560,8,6.412447068941207
6075,1763,9,6.397896028585641
6075,1752,10,6.32694392656053
6076,96,1,9.820139916244239
6076,161,2,9.798216262079409
6076,97,3,9.674566601927664
6076,1560,4,9.657593788077577
6076,1272,5,9.650713552795155
6076,98,6,9.54929843089044
6076,327,7,9.473037951488493
6076,380,8,8.98922580649979
6076,1030,9,8.958172687974383
6076,1921,10,8.807424457843466
6077,720,1,12.823710049796087
6077,737,2,12.363354520381039
6077,251,3,12.019661823726386
6077,249,4,11.901748732258199
6077,244,5,11.82831683877728
6077,658,6,11.820125546761952
6077,226,7,11.817925709273878
6077,1737,8,11.78486630945302
6077,241,9,11.770935951342144
6077,268,10,11.76492278385049
6078,1079,1,3.288649785296769
6078,1053,2,3.2154721527008614
6078,258,3,3.1913518624358352
6078,1014,4,3.1821315826696304
6078,1590,5,3.1777722007436306
6078,161,6,3.16340981959839
6078,923,7,3.1580538528583286
6078,1757,8,3.1458748095205027
6078,1776,9,3.1458748095205027
6078,1026,10,3.1301747056708935
6079,1792,1,35.357527521469144
6079,1791,2,35.00087354420215
6079,1789,3,33.837362920829115
6079,1790,4,33.77427607235886
6079,868,5,33.3542218830944
6079,1748,6,33.03438585934726
6079,125,7,32.91046050219228
6079,1793,8,32.87766707821698
6079,1788,9,31.284965490766705
6079,455,10,30.8561350235002
6080,308,1,23.38235889116508
6080,1158,2,23.11795713547628
6080,1257,3,22.809219875870646
6080,373,4,22.73287850316894
6080,1110,5,22.69873454341562
6080,1654,6,22.67252275435014
6080,1106,7,22.54416194657988
6080,902,8,22.412186800781154
6080,1091,9,22.13767949414465
6080,1577,10,22.119652013535383
6081,359,1,15.465795874059546
6081,1048,2,15.427090210466977
6081,1049,3,15.258425987966863
6081,357,4,14.556485808056399
6081,96,5,14.24131444925036
6081,1649,6,13.93987947786158
6081,444,7,13.766013530557538
6081,1025,8,13.577733176092508
6081,98,9,13.519661196475058
6081,159,10,13.14929202457942
6082,1046,1,17.889773304260427
6082,1113,2,16.51357219593372
6082,1026,3,15.950388399442387
6082,1027,4,15.64747329611518
6082,287,5,15.47601777578101
6082,1182,6,15.46503783542557
6082,1672,7,15.38825111976559
6082,327,8,15.384798237950687
6082,1011,9,15.249750236963715
6082,362,10,15.175203646284308
6083,372,1,12.219865398514614
6083,862,2,11.96614176113398
6083,496,3,11.887159138429471
6083,995,4,11.608477436200221
6083,804,5,11.60606718113647
6083,835,6,11.597484876898077
6083,419,7,11.357846546536638
6083,906,8,11.315179965864166
6083,1387,9,11.170422177195523
6083,286,10,11.112622858996737
6084,1903,1,2.7466492601146633
6084,1535,2,2.7065970950582963
6084,1572,3,2.483129691934308
6084,483,4,2.3421287961746886
6084,1020,5,2.2683248898119137
6084,20,6,2.2478163945388787
6084,570,7,2.2048560047489163
6084,1091,8,2.191219937133306
6084,986,9,2.143874189511069
6084,561,10,2.1401435804614133
6085,1733,1,20.81164286459674
6085,455,2,19.318835269710306
6085,402,3,18.660341696524405
6085,1793,4,18.36375572011447
6085,1649,5,18.248850958677224
6085,1791,6,18.028962133497103
6085,1792,7,17.999689757787966
6085,116,8,17.984537844656774
6085,1750,9,17.95576518840877
6085,920,10,17.89333648954681
6086,308,1,23.38235889116508
6086,1158,2,23.11795713547628
6086,1257,3,22.809219875870646
6086,373,4,22.73287850316894
6086,1110,5,22.69873454341562
6086,1654,6,22.67252275435014
6086,1106,7,22.54416194657988
6086,902,8,22.412186800781154
6086,1091,9,22.13767949414465
6086,1577,10,22.119652013535383
6087,1125,1,15.768162709372602
6087,291,2,15.570953076910943
6087,1112,3,14.815931632475031
6087,1018,4,14.717118666385488
6087,1296,5,14.221404271549677
6087,1907,6,14.092292801310066
6087,1306,7,14.045797141567174
6087,1773,8,13.81655065272787
6087,1795,9,13.788293987381554
6087,1680,10,13.653942680618641
6088,1756,1,3.5447171277297413
6088,1828,2,3.5298147122132546
6088,1833,3,3.529070852493099
6088,1837,4,3.528898478079254
6088,1841,5,3.516066500576423
6088,1840,6,3.516066500576423
6088,1839,7,3.516066500576423
6088,1838,8,3.516066500576423
6088,1842,9,3.5155404768077525
6088,1843,10,3.5155404768077525
6089,112,1,9.791123174275164
6089,292,2,8.859184881485632
6089,703,3,8.247177672714775
6089,1134,4,8.189774329258253
6089,811,5,8.165215076622493
6089,1655,6,7.821514184307068
6089,783,7,7.797414063672747
6089,98,8,7.643941119710142
6089,1191,9,7.627406625130252
6089,1121,10,7.396126117025199
6090,618,1,28.782035897775884
6090,1536,2,28.241722085348126
6090,868,3,28.02884464522911
6090,1001,4,27.819722397604114
6090,1748,5,27.617679389061784
6090,603,6,27.216300337878806
6090,36,7,25.866237867875018
6090,9,8,25.866237867875018
6090,616,9,25.55462529513756
6090,28,10,25.077070085161253
6091,695,1,9.624228645767882
6091,696,2,9.545009639622869
6091,1064,3,8.136624665282591
6091,1019,4,7.255812744095113
6091,1131,5,7.210500929473702
6091,1173,6,6.043408547486525
6091,440,7,4.0988285351424025
6091,455,8,3.5063403505248925
6091,1191,9,3.5022189526258494
6091,1207,10,3.465123475778343
6092,275,1,9.755681857252544
6092,280,2,9.266671220401083
6092,1870,3,9.09942765435007
6092,1874,4,9.059143580450542
6092,274,5,9.018311121053847
6092,1824,6,9.013560123843725
6092,277,7,8.911481861433058
6092,912,8,8.507365689597979
6092,1016,9,8.459810412524776
6092,279,10,8.452536934206085
6093,1578,1,3.6209913617745926
6093,666,2,3.6209666429215113
6093,654,3,3.6198787909769
6093,663,4,3.6191464078824263
6093,637,5,3.6181771080131906
6093,651,6,3.6175931580567693
6093,653,7,3.617122970970161
6093,664,8,3.6170717651954787
6093,638,9,3.615652883876859
6093,643,10,3.615642760899831
6094,890,1,10.623412278377566
6094,112,2,10.306047006030912
6094,1926,3,10.14421401530728
6094,1931,4,9.58226550905497
6094,1273,5,9.27759117188096
6094,447,6,9.163128716918543
6094,1932,7,9.126351217700039
6094,427,8,8.166478782269552
6094,1274,9,8.158461203630328
6094,1064,10,8.056213585786546
6095,258,1,20.92532888767086
6095,1662,2,17.86652443569305
6095,1274,3,17.82680909953157
6095,333,4,17.669425303564424
6095,699,5,17.110815258844692
6095,702,6,16.37115152976387
6095,616,7,16.13226562464564
6095,1399,8,15.760266781045768
6095,439,9,15.567961619512612
6095,703,10,14.77454612591406
6096,455,1,13.195232296061096
6096,678,2,13.165764346613878
6096,692,3,12.939260018387554
6096,1273,4,12.792872882917214
6096,447,5,12.671424443903199
6096,1112,6,12.326621163076569
6096,258,7,12.040805172338647
6096,440,8,11.838446842430633
6096,1127,9,11.703362177251678
6096,1133,10,11.647230263034967
